Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Seasonality,Rt
55,9558,1576,3679,10683,216,275,277,175,0.34837968195040964,1.0,0.1347952579622067
56,9293,1588,3658,10958,265,254,275,140,0.3585058795263963,1.0,0.1356478047786428
57,9032,1582,3635,11249,261,268,291,173,0.3693521183382394,1.0,0.13587701340870348
58,8794,1555,3623,11533,238,272,284,160,0.3808741123004549,1.0,0.1361804751315351
59,8525,1544,3657,11785,269,286,252,177,0.39300652796167773,1.0,0.13681562119057022
60,8273,1539,3630,12072,252,260,287,147,0.4056628256086712,1.0,0.13690176906353357
61,7999,1581,3555,12385,274,238,313,153,0.41873633633198404,1.0,0.13713652311763208
62,7765,1558,3537,12668,234,265,283,166,0.4321026533469441,1.0,0.13682709014378708
63,7519,1574,3493,12945,246,233,277,140,0.44562327432538124,1.0,0.13698051245542875
64,7296,1550,3479,13208,223,249,263,142,0.4591502782061972,1.0,0.1366672317735797
65,7042,1550,3465,13478,254,256,270,156,0.472531681648298,1.0,0.13647880722481223
66,6785,1568,3450,13740,257,247,262,145,0.4856170239581177,1.0,0.1353752853296807
67,6555,1527,3451,14015,230,276,275,172,0.49826269507038745,1.0,0.13383129670450808
68,6313,1500,3474,14267,242,275,252,178,0.5103365564547152,1.0,0.13242769991531048
69,6062,1503,3499,14497,251,255,230,155,0.5217215022960345,1.0,0.13038390578341577
70,5843,1459,3475,14784,219,263,287,159,0.5323177479548452,1.0,0.1277427729742398
71,5619,1433,3426,15090,224,257,306,161,0.5420437876696088,1.0,0.12537753261365442
72,5403,1412,3380,15375,216,239,285,145,0.5508361070940037,1.0,0.12252674422078329
73,5206,1389,3334,15641,197,220,266,140,0.5586478483008258,1.0,0.11948752323223
74,5012,1370,3293,15902,194,220,261,139,0.5654466947826128,1.0,0.1165320253765996
75,4813,1350,3274,16144,199,223,242,138,0.5712122710774845,1.0,0.11333343504375727
76,4637,1317,3220,16413,176,215,269,138,0.5759333428801475,1.0,0.109733073879979
77,4489,1254,3187,16659,148,213,246,138,0.5796050699074282,1.0,0.106394390925171
78,4319,1213,3165,16893,170,212,234,141,0.582226517127714,1.0,0.1034644248203281
79,4163,1182,3125,17125,156,192,232,117,0.5837985801806772,1.0,0.0998149743794919
80,4021,1148,3044,17387,142,181,262,114,0.5843224347035204,1.0,0.09629604115714958
81,3877,1121,2979,17629,144,177,242,110,0.5837985801806772,1.0,0.09292799536465315
82,3742,1070,2934,17863,135,189,234,111,0.582226517127714,1.0,0.08935878258596837
83,3621,1019,2895,18079,121,177,216,113,0.5796050699074282,1.0,0.08585891974164112
84,3490,979,2833,18312,131,171,233,108,0.5759333428801474,1.0,0.08255629763544649
85,3393,908,2794,18519,97,168,207,100,0.5712122710774846,1.0,0.07891733605401297
86,3290,853,2739,18734,103,160,215,96,0.5654466947826128,1.0,0.07594951250534045
87,3171,827,2655,18964,119,146,230,92,0.5586478483008258,1.0,0.07275845852934235
88,3064,793,2593,19171,107,145,207,89,0.5508361070940037,1.0,0.06914616585230535
89,2956,768,2563,19341,108,140,170,96,0.5420437876696088,1.0,0.06574649322749224
90,2833,767,2495,19536,123,127,195,78,0.5323177479548451,1.0,0.06229093317582527
91,2726,758,2412,19740,107,121,204,76,0.5217215022960345,1.0,0.0585106296664687
92,2615,749,2371,19905,111,124,165,72,0.5103365564547152,1.0,0.055072144922827825
93,2510,734,2316,20080,105,120,175,80,0.4982626950703874,1.0,0.05157978494948985
94,2401,731,2235,20275,109,114,195,75,0.4856170239581177,1.0,0.04825219627627075
95,2277,767,2176,20427,124,93,152,50,0.472531681648298,1.0,0.04491305045871357
96,2190,733,2122,20605,87,124,178,82,0.4591502782061971,1.0,0.04138732367980329
97,2103,688,2088,20773,87,134,168,85,0.44562327432538124,1.0,0.03863326751801532
98,2035,633,2058,20929,68,126,156,75,0.43210265334694414,1.0,0.03597291793629007
99,1954,613,1992,21101,81,106,172,66,0.41873633633198404,1.0,0.03373296561638841
100,1887,566,1928,21279,67,114,178,68,0.4056628256086712,1.0,0.03137900958945978
101,1837,524,1866,21440,50,99,161,63,0.39300652796167773,1.0,0.029357638979600406
102,1789,471,1828,21582,48,104,142,58,0.3808741123004549,1.0,0.027697468203789863
103,1732,479,1753,21711,57,54,129,37,0.36935211833823933,1.0,0.026157750671276285
104,1691,457,1701,21833,41,70,122,44,0.3585058795263963,1.0,0.024580665189015413
105,1645,423,1663,21952,46,81,119,49,0.34837968195040964,1.0,0.02332093116575522
106,1600,392,1605,22087,45,77,135,45,0.3389979714718003,1.0,0.022075597287166442
107,1573,339,1551,22221,27,80,134,53,0.33036735473177264,1.0,0.020925053147968657
108,1539,324,1491,22338,34,57,117,32,0.32247911643311694,1.0,0.02008074304854491
109,1503,308,1445,22440,36,56,102,35,0.3153119886541575,1.0,0.019210053067524973
110,1479,282,1395,22548,24,58,108,36,0.30883494668455436,1.0,0.018375318667783747
111,1450,264,1343,22648,29,48,100,28,0.3030098580207323,1.0,0.017740848739664427
112,1430,247,1259,22774,20,42,126,29,0.2977938663366448,1.0,0.017093587197186767
113,1400,242,1208,22868,30,43,94,27,0.29314144295474603,1.0,0.016594444536055058
114,1377,229,1160,22960,23,44,92,35,0.2890060802127876,1.0,0.016017121740940686
115,1350,221,1099,23061,27,40,101,25,0.28534163247572714,1.0,0.015554230945690048
116,1331,196,1026,23178,19,44,117,27,0.2821033316382257,1.0,0.015076184541847303
117,1313,186,997,23243,18,36,65,26,0.27924851621559643,1.0,0.014713581215429273
118,1297,168,949,23331,16,40,88,23,0.27673711844622834,1.0,0.01438406383436514
119,1282,159,903,23407,15,30,76,19,0.27453195418912907,1.0,0.014095560135517216
120,1270,147,854,23483,12,27,76,18,0.27259885753625096,1.0,0.013834437882960838
121,1260,140,805,23551,10,19,68,15,0.2709066973672198,1.0,0.013619868796024271
122,1253,121,769,23617,7,30,66,17,0.2694273075861899,1.0,0.013438834866339386
123,1240,115,736,23677,13,27,60,19,0.268135357200948,1.0,0.013300091151292026
124,1230,112,682,23749,10,18,72,12,0.2670081811706902,1.0,0.013106771095825812
125,1218,113,634,23812,12,15,63,9,0.2660255882986115,1.0,0.012953227251783071
126,1210,114,591,23869,8,14,57,11,0.26516965847620705,1.0,0.012785584261273115
127,1192,109,573,23912,18,25,43,19,0.2644245383047373,1.0,0.012665915496169277
128,1187,101,553,23951,5,19,39,10,0.2637762414786104,1.0,0.01244690550027725
129,1178,104,527,23991,9,14,40,8,0.26321245824086675,1.0,0.012368203473018044
130,1176,93,493,24043,2,18,52,11,0.2627223766277975,1.0,0.012251571975279898
131,1170,88,460,24088,6,12,45,9,0.2622965170239344,1.0,0.012210945885758556
132,1162,81,444,24127,8,23,39,16,0.2619265806729416,1.0,0.012131511000646914
133,1155,79,438,24149,7,16,22,9,0.26160531216669897,1.0,0.012033782223099015
134,1149,80,412,24182,6,7,33,4,0.2613263755069504,1.0,0.011948535834310903
135,1146,70,400,24208,3,14,26,13,0.26108424305435324,1.0,0.011875452090948571
