Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Seasonality,Rt
79,492,107,3355,196165,21,23,288,8,1.9067165491960394,1.439827488311107,0.004890727948687841
80,474,93,3132,196420,18,32,255,8,1.9336333684152496,1.4510923093341237,0.004756738086301514
81,461,90,2897,196672,13,17,252,7,1.9596354447109923,1.4599503577114261,0.004644336003965052
82,450,77,2703,196892,11,26,220,8,1.9841143862274981,1.4663543719222847,0.004573383660254384
83,429,74,2522,197100,21,27,208,5,2.006420506823584,1.4702701837800407,0.0045144461403530635
84,420,60,2350,197298,9,26,198,7,2.0258983886783626,1.471676900734168,0.004345552043715088
85,408,57,2187,197476,12,15,178,5,2.0419196650220446,1.4705670173410672,0.004288031296546293
86,402,50,2044,197632,6,13,156,4,2.053910588806857,1.4669464553088576,0.004189977601165989
87,395,44,1929,197761,7,14,129,4,2.061372919030628,1.4608345319024996,0.004143359567251563
88,388,43,1776,197925,7,11,164,3,2.0638976359102705,1.4522638568778303,0.004076197830922785
89,379,43,1661,198051,9,11,126,1,2.061171839021831,1.4412801584944044,0.003998673367702352
90,372,41,1541,198181,7,10,130,6,2.052979796185389,1.4279420395354467,0.003890396713771312
91,368,35,1431,198303,4,12,122,3,2.039199464415955,1.412320664636645,0.0037929110038136767
92,366,33,1350,198391,2,7,88,0,2.0197959177783145,1.3944993805920312,0.003716424488712099
93,362,31,1246,198504,4,9,113,4,1.9948130425004418,1.374573271662769,0.0036505078677758086
94,356,30,1159,198600,6,9,96,2,1.9643646612719265,1.3526486522614836,0.003555500036902187
95,355,24,1085,198683,1,9,83,3,1.9286259866643862,1.3288424997188693,0.0034329542562626073
96,349,24,1007,198767,6,6,84,1,1.8878260254332566,1.3032818301590172,0.0033508911951440306
97,343,23,931,198853,6,10,86,4,1.842241292215949,1.2761030208134394,0.003214711054916831
98,339,20,865,198927,4,8,74,1,1.7921909589486462,1.2474510823895277,0.003073607494596928
99,339,16,809,198988,0,5,61,2,1.738033370093785,1.2174788853756917,0.0029459665623089654
100,337,16,748,199054,2,5,66,2,1.6801636919095022,1.1863463444111573,0.002847877457786606
101,335,16,693,199111,2,2,57,0,1.6190123329128376,1.1542195650721767,0.0027280357809581317
102,334,13,654,199155,1,5,44,0,1.5550436704781765,1.1212699576269092,0.0026046981480509455
103,331,15,606,199204,3,1,49,0,1.4887545474046453,1.0876733224874793,0.0024862200941657576
104,327,15,552,199262,4,4,58,0,1.4206719696444081,1.0536089122387082,0.0023512121097614956
105,324,16,517,199302,3,5,40,1,1.3513494539217545,1.0192584752480203,0.0022094563571620684
106,324,13,481,199343,0,5,41,0,1.2813615549946376,0.9848052859592629,0.0020758057190913125
107,324,13,436,199390,0,2,47,2,1.211296257041049,0.950433167044254,0.0019622999364064995
108,323,12,408,199420,1,2,30,1,1.1417451433090948,0.9163255086292899,0.0018496271321607335
109,322,10,385,199447,1,4,27,2,1.073291549228437,0.8826642898294731,0.0017333658520039255
110,322,9,363,199472,0,3,25,1,1.0064972250200215,0.8496291078113977,0.0016204605322822348
111,322,9,341,199497,0,3,25,1,0.9418883360881539,0.817396219564558,0.001516440221101928
112,322,6,321,199521,0,4,24,2,0.8799418555064363,0.7861376014940472,0.0014167063873653627
113,321,7,298,199544,1,0,23,0,0.8210734988937328,0.7560200318520298,0.00132192833321891
114,317,11,279,199564,4,1,20,0,0.7656282833332616,0.7272042009036015,0.001228833394749885
115,316,10,258,199587,1,2,23,2,0.7138745560122493,0.6998438535747002,0.001131491171279415
116,316,8,249,199601,0,5,14,2,0.6660019687555748,0.674084969156408,0.0010522831106338083
117,316,5,237,199617,0,4,16,3,0.6221234357222488,0.6500649824422668,0.000982955028441153
118,316,6,219,199636,0,1,19,1,0.5822806819745411,0.6279120504541933,0.0009200034775197749
119,315,6,210,199647,1,2,11,1,0.5464526437340971,0.607744368669318,0.0008633951770998734
120,314,5,207,199652,1,2,5,1,0.5145657672772991,0.5896695403959722,0.000810441083461746
121,314,6,189,199672,0,2,20,1,0.48650519056650937,0.5737840026634824,0.0007638131491894197
122,313,7,174,199688,1,1,16,0,0.46212586607648715,0.560172511688893,0.0007255376097400849
123,313,7,163,199701,0,2,13,0,0.44126285816834304,0.5489076906658765,0.0006905763730334568
124,313,7,149,199717,0,2,16,0,0.4237402769856696,0.5400496422885738,0.0006631535334825729
125,313,6,140,199730,0,4,13,1,0.4093785484153753,0.5336456280777153,0.0006406774282700623
126,313,7,130,199741,0,1,11,0,0.3979999317426461,0.5297298162199592,0.0006228698931772411
127,313,4,123,199754,0,6,13,1,0.38943236267427966,0.5283230992658321,0.0006094616475852476
128,313,4,112,199766,0,1,12,0,0.3835118120964727,0.5294329826589328,0.0006001959859309799
129,313,5,101,199779,0,2,13,1,0.38008341307151733,0.5330535446911424,0.0005948305414569246
