Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
66,747160,20975,50552,67193,8066,7215,4035,3619,0.3993268335290165,1.0,0,0.5,0.5010084033613446,0,4.211826004865406
67,739916,21826,53043,71096,7244,6394,3903,3207,0.3392912684651054,1.0,0,0.5,0.5019327731092438,0,3.543915970969994
68,733182,22059,55693,74957,6734,6511,3861,3344,0.3036252668115028,1.0,0,0.5,0.5028571428571429,0,3.1425197627544543
69,725882,21288,60003,78722,7300,8075,3765,4114,0.31619108726175155,1.0,0,0.5,0.503781512605042,0,3.2399922020751135
70,716710,23222,62436,83534,9172,7245,4812,3658,0.3691782105087411,1.0,0,0.5,0.5047058823529412,0,3.7351482018592024
71,705971,27218,65171,87543,10739,6744,4009,3362,0.435460558988582,1.0,0,0.5,0.5056302521008403,0,4.33974289669357
72,695307,30589,68320,91698,10664,7304,4155,3660,0.41521390565406846,1.0,0,0.5,0.5065546218487396,0,4.075461598187512
73,686531,30187,72365,96832,8776,9179,5134,4688,0.3303579489176698,1.0,0,0.5,0.5074789915966387,0,3.20164538214603
74,675842,30143,78409,101528,10689,10740,4696,5478,0.3833270038219126,1.0,0,0.5,0.5084033613445378,0,3.657151114148177
75,663287,32032,83693,106919,12555,10675,5391,5447,0.42422930963875743,1.0,0,0.5,0.509327731092437,0,3.9721941693934535
76,651735,34808,85863,113526,11552,8777,6607,4495,0.37123272957559145,1.0,0,0.5,0.5102521008403361,0,3.4154317940931325
77,640491,35362,90880,119205,11244,10696,5679,5443,0.3573059254262052,1.0,0,0.5,0.5111764705882353,0,3.2305879127698747
78,626266,37041,97609,125040,14225,12564,5835,6433,0.43636669318217375,1.0,0,0.5,0.5121008403361345,0,3.8577914200849475
79,614010,37745,102495,131707,12256,11553,6667,5872,0.36489486707393953,1.0,0,0.5,0.5130252100840337,0,3.162798414261626
80,599354,41152,107071,138381,14656,11250,6674,5825,0.42378361319297647,1.0,0,0.5,0.5139495798319328,0,3.5855508119504886
81,586406,39861,113859,145836,12948,14243,7455,7299,0.3567366907081976,1.0,0,0.5,0.514873949579832,0,2.9530751453358848
82,570251,43760,119245,152707,16155,12257,6871,6314,0.43382548497841733,1.0,0,0.5,0.5157983193277311,0,3.4922830038310524
83,554498,44873,123544,163065,15753,14657,10358,7566,0.41236061804373536,1.0,0,0.5,0.5167226890756302,0,3.2277915458857502
84,539924,46509,128798,170763,14574,12952,7698,6757,0.38140456263930583,1.0,0,0.5,0.5176470588235295,0,2.9070120402590294
85,524476,45802,138282,177435,15448,16156,6672,8261,0.39834931180687044,1.0,0,0.5,0.5185714285714286,0,2.9492935752120895
86,508614,45899,144425,187062,15862,15770,9627,8314,0.39695034354230607,1.0,0,0.5,0.5194957983193278,0,2.8500521469343734
87,494902,45033,150017,196058,13712,14588,8996,7672,0.3322251381511899,1.0,0,0.5,0.5204201680672269,0,2.321026042779053
88,480887,43600,155257,206267,14015,15449,10209,8077,0.3383133097431171,1.0,0,0.5,0.5213445378151261,0,2.296626832361527
89,463195,45426,160370,217021,17692,15867,10754,8227,0.425562846072113,1.0,0,0.5,0.5222689075630252,0,2.7826326797709444
90,445861,49050,161698,229415,17334,13722,12394,7148,0.4220215423285557,1.0,0,0.5,0.5231932773109244,0,2.656210076784842
91,431857,49039,162662,242467,14004,14016,13052,7240,0.3495510165686435,1.0,0,0.5,0.5241176470588236,0,2.130977414694934
92,414217,48993,168654,254168,17640,17693,11701,9217,0.4605465625260519,1.0,0,0.5,0.5250420168067227,0,2.692959226484857
93,396035,49830,173061,267107,18182,17346,12939,9065,0.46849294360744903,1.0,0,0.5,0.5259663865546219,0,2.6191775324733544
94,377903,53958,174827,279346,18132,14005,12239,7327,0.476724851808784,1.0,0,0.5,0.526890756302521,0,2.5431761720836765
95,361563,52667,181287,290533,16340,17647,11187,9318,0.44910771760146595,1.0,0,0.5,0.5278151260504202,0,2.2922543905146275
96,349208,46840,184523,305480,12355,18183,14947,9547,0.3389132819846648,1.0,0,0.5,0.5287394957983194,0,1.6707100588730486
97,334271,43653,188774,319362,14937,18133,13882,9627,0.41664922734424503,1.0,0,0.5,0.5296638655462185,0,1.966063747388272
98,319508,42061,195074,329418,14763,16356,10056,8641,0.4180066919465869,1.0,0,0.5,0.5305882352941177,0,1.8853556426988975
99,302980,46243,194337,342511,16528,12356,13093,6558,0.4791967941409988,1.0,0,0.5,0.5315126050420168,0,2.049538963473728
100,288597,45681,194079,357715,14383,14946,15204,7966,0.4407732279466457,1.0,0,0.5,0.532436974789916,0,1.7957064152583735
101,274939,44576,193533,373025,13658,14764,15310,7853,0.43807926375686124,1.0,0,0.5,0.5333613445378151,0,1.7002679135814633
102,261968,41025,194852,388244,12971,16538,15219,8860,0.4425516850509005,1.0,0,0.5,0.5342857142857144,0,1.6365925015953708
103,250672,37938,192005,405475,11296,14384,17231,7732,0.3974551974558231,1.0,0,0.5,0.5352100840336135,0,1.406443597875151
104,240841,34116,190626,420513,9831,13659,15038,7332,0.36714758438025047,1.0,0,0.5,0.5361344537815127,0,1.2482437803890165
105,231411,30560,191534,432592,9430,12987,12079,6881,0.3706474748207804,1.0,0,0.5,0.5370588235294118,0,1.2108026382651957
106,222185,28503,188763,446660,9226,11297,14068,6075,0.378588549906612,1.0,0,0.5,0.5379831932773109,0,1.1874368561586601
107,214159,26693,185566,459694,8026,9837,13034,5377,0.33951159018596366,1.0,0,0.5,0.5389075630252101,0,1.0264061577856085
108,205224,26205,182380,472311,8935,9431,12617,5093,0.4017644108696527,1.0,0,0.5,0.5398319327731093,0,1.163932849535645
109,196071,26119,176847,487084,9153,9240,14773,4918,0.4458761924932144,1.0,0,0.5,0.5407563025210085,0,1.2341159394154317
110,187983,26196,174650,497308,8088,8027,10224,4364,0.42234995514527757,1.0,0,0.5,0.5416806722689076,0,1.1207773417376827
111,181740,23510,171674,509227,6243,8943,11919,4856,0.3451961728325952,1.0,0,0.5,0.5426050420168067,0,0.8856146857572543
112,175005,21092,166969,523086,6735,9154,13859,5057,0.3925346246442387,1.0,0,0.5,0.5435294117647059,0,0.9697431973213719
113,168823,19172,163685,534474,6182,8104,11388,4452,0.38617550552382385,1.0,0,0.5,0.544453781512605,0,0.9203322718971348
114,163721,18021,156959,547457,5102,6257,12983,3366,0.32962518673979724,1.0,0,0.5,0.5453781512605043,0,0.7618212653591692
115,158348,16672,153208,557944,5373,6736,10487,3645,0.38207898577002725,1.0,0,0.5,0.5463025210084034,0,0.854071143399109
116,153189,15654,149575,567761,5159,6184,9817,3287,0.3749646058107024,1.0,0,0.5,0.5472268907563026,0,0.8108605471957728
117,148022,15716,147901,574541,5167,5106,6780,2811,0.40526495126373996,1.0,0,0.5,0.5481512605042017,0,0.8468249161471966
118,142976,15376,141923,585906,5046,5387,11365,2951,0.4043335880786438,1.0,0,0.5,0.5490756302521009,0,0.8160772599613684
119,138712,14478,137293,595702,4264,5166,9796,2832,0.3867972551690549,1.0,0,0.5,0.55,0,0.7574007502519794
