Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Seasonality,Rt
40,18838,744,724,479,215,127,40,47,0.7263413698590974,1.4271194666568536,0.6658158344924409
41,18584,855,812,534,254,143,55,57,0.7356022814644031,1.435138273807795,0.6666959720099315
42,18284,987,924,590,300,168,56,67,0.7446500101848234,1.4412136477964872,0.6657962852670077
43,17968,1127,1020,670,316,176,80,71,0.7535478609546532,1.4453184545278779,0.6628755876687457
44,17637,1231,1177,740,331,227,70,83,0.7623659881048881,1.4474343609386473,0.6590421974630084
45,17243,1372,1351,819,394,253,79,110,0.7711799140970678,1.447551916877121,0.6543805698787579
46,16787,1558,1507,933,456,270,114,102,0.7800685110531697,1.4456705973099404,0.6471359796049941
47,16308,1705,1727,1045,479,332,112,139,0.7891113711116448,1.44179880466699,0.6373255995598355
48,15880,1756,1977,1172,428,377,127,155,0.7983855062917132,1.4359538313141051,0.6264166868705922
49,15430,1860,2167,1328,450,346,156,139,0.8079613464857963,1.4281617823211685,0.6172925755205411
50,15044,1875,2363,1503,386,371,175,148,0.8178980490180477,1.4184574588705317,0.6071766608779637
51,14574,1931,2577,1703,470,414,200,166,0.8282381978218855,1.4068842028264852,0.5994715154213348
52,14167,1967,2777,1874,407,371,171,155,0.8390020558525734,1.3934937031599723,0.5882903999035557
53,13727,2030,2909,2119,440,377,245,161,0.8501816388162656,1.3783457650930975,0.5794815144147238
54,13311,2039,3076,2359,416,407,240,165,0.8617349948196974,1.3615080429944844,0.5691140858258352
55,12775,2192,3208,2610,536,383,251,152,0.8735811901033256,1.3430557382184456,0.5594534145520985
56,12276,2259,3395,2855,499,432,245,181,0.8855965958941362,1.323071263237475,0.5443106332714741
57,11809,2235,3644,3097,467,491,242,204,0.8976131203114247,1.301643873568144,0.5301466762060645
58,11305,2313,3777,3390,504,426,293,175,0.9094190048233718,1.278869269134293,0.5166865060360452
59,10847,2285,3976,3677,458,486,287,216,0.9207626836974573,1.2548491668479433,0.5008045291893074
60,10371,2317,4111,3986,476,444,309,188,0.9313599760663168,1.2296908463168734,0.4860457859221236
61,9884,2321,4269,4311,487,483,325,201,0.9409045526935774,1.2035066707078517,0.4694790048585562
62,9374,2357,4433,4621,510,474,310,195,0.9490812275441897,1.176413584905453,0.45132157099094394
63,8942,2323,4555,4965,432,466,344,205,0.9555812261159787,1.1485325932078168,0.43096552386871223
64,8474,2319,4666,5326,468,472,361,200,0.9601182511000202,1.119988218892079,0.41305640612635947
65,8037,2332,4738,5678,437,424,352,173,0.9624439723273907,1.0909079480631858,0.39238634695705116
66,7568,2363,4792,6062,469,438,384,198,0.9623615617773166,1.0614216602700015,0.37211931065693016
67,7137,2330,4899,6419,431,464,357,192,0.9597360881399158,1.0316610484317172,0.3494482903556836
68,6726,2281,4962,6816,411,460,397,209,0.9545009484196946,1.0017590306653006,0.32774949573593265
69,6380,2172,5025,7208,346,455,392,180,0.946659979471277,0.9718491566409213,0.3063379851779557
70,5986,2147,5066,7586,394,419,378,167,0.9362853746921279,0.9420650111167042,0.2873947890563279
71,5642,2064,5111,7968,344,427,382,205,0.9235119484033166,0.9125396173167732,0.26596788660775816
72,5313,2000,5095,8377,329,393,409,162,0.9085285833962778,0.8834048428172365,0.24661622648649503
73,5044,1880,5129,8732,269,389,355,169,0.8915678393560221,0.8547908105935823,0.2278999244887441
74,4741,1813,5106,9125,303,370,393,160,0.8728946978977169,0.826825317859885,0.21182972606187558
75,4511,1708,5010,9556,230,335,431,159,0.852795304739976,0.7996332652954192,0.19452020879346768
76,4294,1608,4923,9960,217,317,404,146,0.8315663841971409,0.7733360992079082,0.18047611061406316
77,4071,1528,4845,10341,223,303,381,133,0.8095057891777292,0.7480512691248347,0.1672368467033519
78,3885,1381,4802,10717,186,333,376,150,0.7869044467295464,0.7238917032353346,0.15412499411286906
79,3722,1274,4723,11066,163,270,349,97,0.7640397884766365,0.7009653040254944,0.14280945769698017
80,3560,1174,4611,11440,162,262,374,104,0.7411706286101318,0.6793744663596533,0.1327224960157282
81,3414,1070,4512,11789,146,250,349,96,0.7185333711884913,0.6592156201600825,0.12306850139191863
82,3275,1003,4363,12144,139,206,355,89,0.6963393885209466,0.6405787997275434,0.11437588031804241
83,3163,917,4214,12491,112,198,347,85,0.6747734049202112,0.6235472416262453,0.10632104407571284
84,3069,837,4073,12806,94,174,315,70,0.6539927354212621,0.6081970129291422,0.0995226856934064
85,2952,794,3916,13123,117,160,317,72,0.6341272576600118,0.5945966714839197,0.09363178031073255
86,2882,698,3748,13457,70,166,334,63,0.6152800283760448,0.5828069597170054,0.08738545315208487
87,2794,648,3624,13719,88,138,262,67,0.5975284864927269,0.5728805333431463,0.08285191715525808
88,2720,582,3487,13996,74,140,277,58,0.5809262062403616,0.5648617261922051,0.07809034497164158
89,2661,507,3364,14253,59,134,257,67,0.5655051715804148,0.5587863522035127,0.0740040445849761
90,2596,474,3221,14494,65,98,241,37,0.5512785343991911,0.5546815454721221,0.07057744431254498
91,2531,441,3053,14760,65,98,266,41,0.5382437932429314,0.5525656390613527,0.06722544562225884
92,2460,429,2903,14993,71,83,233,35,0.5263862896681104,0.5524480831228791,0.06409832567476485
93,2410,391,2751,15233,50,88,240,41,0.5156828720900438,0.5543294026900596,0.06103343109653634
94,2371,347,2637,15430,39,83,197,35,0.5061055320747752,0.5582011953330099,0.058682431190772585
95,2335,316,2489,15645,36,67,215,23,0.49762478688500256,0.564046168685895,0.05676537742142608
96,2290,303,2339,15853,45,58,208,27,0.4902125756403662,0.5718382176788315,0.05507078970989921
97,2267,280,2201,16037,23,46,184,20,0.4838444618615613,0.5815425411294686,0.05330785747716985
98,2226,258,2094,16207,41,63,170,29,0.47850099325615286,0.5931157971735153,0.05218964405637232
99,2190,242,1975,16378,36,52,171,25,0.4741681536326374,0.6065062968400279,0.05078173249873711
100,2161,226,1877,16521,29,45,143,20,0.47083693846999813,0.621654234906903,0.049609472949208366
101,2119,227,1796,16643,42,41,122,17,0.46850217809713784,0.6384919570055156,0.048709800667207835
102,2084,212,1713,16776,35,50,133,19,0.46716080462096826,0.6569442617815545,0.04762635289833206
103,2046,219,1624,16896,38,31,120,12,0.4668097994947235,0.6769287367625245,0.04680450431306249
104,2014,211,1528,17032,32,40,136,20,0.46744406403063093,0.6983561264318554,0.04601349795557714
105,1979,195,1466,17145,35,51,113,24,0.4690544287651015,0.7211307308657062,0.045449873443969904
106,1940,200,1389,17256,39,34,111,13,0.4716259684620773,0.7451508331520573,0.044904873302210775
107,1919,181,1314,17371,21,40,115,21,0.4751367293019229,0.7703091536831265,0.04434761870799762
108,1891,182,1221,17491,28,27,120,12,0.47955691456200095,0.7964933292921482,0.04427566605939282
109,1865,165,1170,17585,26,43,94,17,0.4848485232957181,0.8235864150945471,0.04411106844128953
110,1845,155,1121,17664,20,30,79,15,0.49096539798402766,0.8514674067921832,0.04405342637672415
111,1820,148,1080,17737,25,32,73,11,0.49785361321720684,0.880011781107921,0.04419244245300682
112,1798,147,1024,17816,22,23,79,9,0.5054521268884596,0.909092051936815,0.044258978635409986
113,1773,146,979,17887,25,26,71,14,0.5136936153384419,0.9385783397299985,0.044436907403344654
114,1743,141,938,17963,30,35,76,15,0.5225054210483552,0.9683389515682828,0.04457070538940264
115,1715,140,893,18037,28,29,74,12,0.5318105527023079,0.9982409693346994,0.04459686280298882
116,1690,136,850,18109,25,29,72,12,0.5415286901922199,1.0281508433590794,0.04468230472358226
117,1669,131,802,18183,21,26,74,11,0.5515771596250075,1.0579349888832958,0.04484798651750121
118,1661,113,763,18248,8,26,65,15,0.5618718545156361,1.0874603826832274,0.045117350261563466
119,1645,103,726,18311,16,26,63,12,0.5723280885795327,1.1165951571827641,0.04573668295071464
120,1629,100,678,18378,16,19,67,10,0.582861372746372,1.1452091894064176,0.04612975502370853
121,1616,94,635,18440,13,19,62,11,0.5933881143307137,1.173174682140115,0.04650609758213772
122,1603,88,599,18495,13,19,55,11,0.6038262399741995,1.2003667347045808,0.04694650968478741
123,1586,87,583,18529,17,18,34,9,0.6140957463295941,1.226663900792091,0.047360860301483725
124,1563,95,550,18577,23,15,48,10,0.6241191837955372,1.2519487308751647,0.04762343158526447
125,1546,99,525,18615,17,13,38,8,0.6338220792057662,1.2761082967646646,0.047662444541670075
126,1532,91,511,18651,14,22,36,4,0.6431333034551319,1.299034695974505,0.047836617134550584
127,1514,96,480,18695,18,13,44,9,0.6519853897863214,1.3206255336403472,0.04805588728182075
128,1501,90,465,18729,13,19,34,9,0.6603148080012208,1.340784379839918,0.04809798505238625
129,1488,84,449,18764,13,19,35,8,0.6680621992973036,1.3594212002724566,0.048244472511198115
130,1477,80,434,18794,11,15,30,6,0.675172575830384,1.3764527583737545,0.04833566479844173
131,1468,73,410,18834,9,16,40,7,0.6815954885154837,1.3918029870708577,0.048434762402567694
132,1459,68,395,18863,9,14,29,4,0.6872851660253286,1.4054033285160803,0.04854147816815889
133,1452,64,374,18895,7,11,32,4,0.6922006274468036,1.4171930402829944,0.04858892063723293
134,1442,63,360,18920,10,11,25,5,0.6963057706167736,1.4271194666568539,0.048642577769331494
135,1429,62,351,18943,13,14,23,8,0.6995694377816583,1.435138273807795,0.04853399707871788
136,1424,56,336,18969,5,11,26,5,0.7019654599081494,1.4412136477964874,0.048261180765395505
137,1414,54,321,18996,10,12,27,6,0.7034726807114438,1.4453184545278779,0.04819557841390887
138,1406,57,304,19018,8,5,22,2,0.7040749612573202,1.4474343609386473,0.0478980993609743
139,1399,46,289,19051,7,18,33,8,0.703761165829737,1.447551916877121,0.04760587919925957
140,1392,44,272,19077,7,9,26,6,0.7025251296309339,1.4456705973099404,0.04728567025997963
141,1385,42,260,19098,7,9,21,5,0.7003656087909268,1.4417988046669898,0.04690444683362858
142,1377,40,250,19118,8,10,20,2,0.6972862131029793,1.4359538313141051,0.046463382494473245
143,1371,38,238,19138,6,8,20,1,0.6932953218665636,1.4281617823211685,0.04593060660140766
144,1367,34,226,19158,4,8,20,3,0.688405983205569,1.4184574588705317,0.04540796742722325
145,1360,34,214,19177,7,7,19,2,0.6826357972334182,1.4068842028264852,0.044895989166133396
146,1356,32,213,19184,4,6,7,3,0.6760067834552431,1.3934937031599726,0.04423234185706667
147,1352,31,200,19202,4,5,18,3,0.6685452328274665,1.3783457650930975,0.043615459981431064
148,1347,31,189,19218,5,5,16,1,0.6602815449346694,1.361508042994484,0.04294927345449473
149,1340,30,180,19235,7,8,17,2,0.6512500507902913,1.3430557382184451,0.042205139206856986
150,1338,24,171,19252,2,8,17,1,0.6414888218196132,1.323071263237475,0.041356508118271906
151,1334,25,154,19272,4,3,20,2,0.631039465639014,1.301643873568144,0.04062212196415688
