Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Season_Index,Intervention_Flag,Quarantine_Fraction,Reporting_Prob,MultiWave_Flag,Rt
27,333641,49719,47290,23904,14757,8834,3284,5534,0.4617090197575097,1.0772542485937369,0,0.0,0.6271084337349397,0,4.236159484376865
28,319304,53985,53748,27517,14337,10071,3613,6401,0.4173271156336707,1.05197792270444,0,0.0,0.6281124497991968,0,3.664422085447867
29,303950,57570,61366,31668,15354,11769,4151,7371,0.4236858905520786,1.0261321158169132,0,0.0,0.6291164658634538,0,3.541364899255762
30,287051,61350,69735,36418,16894,13119,4675,8184,0.4226312514256882,1.0000000000000002,0,0.0,0.6301204819277109,0,3.3361471726405227
31,271325,62319,79193,41717,15726,14757,5299,9359,0.3682038476431364,0.9738678841830868,0,0.0,0.6311244979919679,0,2.747278347615849
32,253923,65384,87489,47758,17402,14337,6041,8988,0.3821893148030331,0.9480220772955602,0,0.0,0.6321285140562248,0,2.6687329058464613
33,234949,69004,96087,54514,18974,15354,6756,9772,0.4071694190498709,0.9227457514062631,0,0.0,0.6331325301204819,0,2.6307118581166407
34,217407,69652,105597,61898,17542,16894,7384,10720,0.3668986287649073,0.89831583923105,0,0.0,0.6341365461847389,0,2.1935328416396125
35,198677,72656,113397,69824,18730,15726,7926,9954,0.3861069287534165,0.8750000000000001,0,0.0,0.635140562248996,0,2.1095009141912326
36,179804,74127,122032,78591,18873,17402,8767,11044,0.39990672721944354,0.8530536869268818,0,0.0,0.636144578313253,0,1.977345628378719
37,162160,72797,131634,87963,17644,18974,9372,12133,0.3863008726268166,0.8327173484102854,0,0.0,0.63714859437751,0,1.7226377258027812
38,147477,69938,139184,97955,14683,17542,9992,11158,0.3314037335221085,0.8142137936306515,0,0.0,0.6381526104417671,0,1.3440215136331437
39,131907,66778,147179,108690,15570,18730,10735,11998,0.3642810532222862,0.7977457514062631,0,0.0,0.6391566265060241,0,1.3213837323891138
40,117304,62508,154824,119918,14594,18873,11172,12022,0.3615290769259452,0.7834936490538904,0,0.0,0.640160642570281,0,1.1662202631513823
41,104220,57948,160729,131657,13084,17644,11739,11305,0.34714215785661123,0.7716136355893499,0,0.0,0.6411646586345381,0,0.9949080772530883
42,91594,55891,163025,144044,12626,14683,12387,9401,0.36095264566684204,0.7622358709262116,0,0.0,0.6421686746987951,0,0.9091630649826183
43,81603,50312,166027,156612,9991,15570,12568,10132,0.320809609671884,0.7554630998165486,0,0.0,0.6431726907630522,0,0.7199096965942096
44,72143,45178,167834,169399,9460,14594,12787,9501,0.33640488831903814,0.7513695261579316,0,0.0,0.6441767068273092,0,0.6673920441245806
45,63110,41127,168050,182267,9033,13084,12868,8397,0.35729481740105856,0.75,0,0.0,0.6451807228915662,0,0.6200824304202802
46,55160,36451,167860,195083,7950,12626,12816,8046,0.35676844188824225,0.7513695261579316,0,0.0,0.6461847389558233,0,0.5411718754690159
47,47841,33779,164922,208012,7318,9991,12929,6447,0.3879311051119387,0.7554630998165486,0,0.0,0.6471887550200803,0,0.510363235161836
48,41872,30288,161535,220859,5969,9460,12847,6151,0.366842292992212,0.7622358709262116,0,0.0,0.6481927710843374,0,0.4224036223465722
49,36397,26730,158260,233167,5475,9033,12308,5852,0.39267236924952226,0.7716136355893497,0,0.0,0.6491967871485943,0,0.3930252572734719
50,31812,23365,153914,245463,4583,7950,12217,5252,0.3833330963322375,0.7834936490538904,0,0.0,0.6502008032128513,0,0.33534498817855357
51,27961,19898,149346,257349,3851,7318,11886,4722,0.3787420902252731,0.7977457514062631,0,0.0,0.6512048192771084,0,0.29121973365070103
52,24696,17194,143695,268969,3265,5969,11620,3884,0.3922144266363699,0.8142137936306515,0,0.0,0.6522088353413654,0,0.2663634980720605
53,21835,14580,138421,279718,2861,5475,10749,3609,0.3961898920574372,0.8327173484102854,0,0.0,0.6532128514056225,0,0.23789270067676618
54,19302,12530,132361,290361,2533,4583,10643,3030,0.40977584766552466,0.8530536869268817,0,0.0,0.6542168674698795,0,0.2175069796888807
55,16995,10986,125997,300576,2307,3851,10215,2479,0.4519933948299437,0.8750000000000001,0,0.0,0.6552208835341365,0,0.21124079166432624
56,15055,9661,119682,310156,1940,3265,9580,2110,0.45734221147782494,0.89831583923105,0,0.0,0.6562248995983936,0,0.18934183270300817
57,13396,8459,113386,319313,1659,2861,9157,1889,0.4428400152690033,0.9227457514062631,0,0.0,0.6572289156626506,0,0.16313476629134183
58,11950,7372,107284,327948,1446,2533,8635,1722,0.471776203831044,0.9480220772955602,0,0.0,0.6582329317269076,0,0.15503454033461853
59,10545,6470,101441,336098,1405,2307,8150,1527,0.5383269998593274,0.9738678841830867,0,0.0,0.6592369477911646,0,0.15610516609458414
60,9399,5676,95371,344108,1146,1940,7952,1287,0.5140117834639604,0.9999999999999997,0,0.0,0.6602409638554216,0,0.13285541301962372
61,8450,4966,89737,351401,949,1659,7293,1091,0.5026139929525327,1.0261321158169132,0,0.0,0.6612449799196787,0,0.1167927309090037
62,7520,4450,84292,358292,930,1446,6891,938,0.5805112873975499,1.0519779227044397,0,0.0,0.6622489959839357,0,0.1200474773412393
63,6707,3858,79175,364814,813,1405,6522,937,0.607967154758015,1.0772542485937369,0,0.0,0.6632530120481928,0,0.11213287384342693
64,6012,3407,74177,370958,695,1146,6144,763,0.6224859919137076,1.1016841607689498,0,0.0,0.6642570281124498,0,0.10291367426601707
65,5482,2988,69538,376546,530,949,5588,628,0.5236434654265795,1.1249999999999998,0,0.0,0.6652610441767068,0,0.07894038655111683
66,5048,2492,65038,381976,434,930,5430,588,0.5709776448126032,1.1469463130731183,0,0.0,0.6662650602409639,0,0.07926162653430673
67,4593,2134,60834,386993,455,813,5017,547,0.6088212636080148,1.1672826515897143,0,0.0,0.6672690763052208,0,0.07689724608494293
68,4261,1771,56897,391625,332,695,4632,458,0.6072122973033774,1.1857862063693485,0,0.0,0.6682730923694779,0,0.07115028134197728
69,3955,1547,53016,396036,306,530,4411,358,0.5935810428976721,1.2022542485937369,0,0.0,0.6692771084337349,0,0.06455814448504175
70,3663,1405,49248,400238,292,434,4182,281,0.6293701890201575,1.2165063509461096,0,0.0,0.6702811244979919,0,0.06339684070486776
71,3425,1188,45926,404015,238,455,3777,299,0.7187246296679539,1.2283863644106503,0,0.0,0.671285140562249,0,0.06769360341710617
72,3192,1089,42766,407507,233,332,3492,227,0.6908350806901964,1.2377641290737884,0,0.0,0.672289156626506,0,0.060640363344154576
73,2990,985,39851,410728,202,306,3221,209,0.7255588475294247,1.2445369001834514,0,0.0,0.673293172690763,0,0.05965795466855917
74,2815,868,37031,413840,175,292,3112,202,0.6849845253778907,1.2486304738420684,0,0.0,0.6742971887550201,0,0.053025367693903314
75,2699,746,34438,416671,116,238,2831,167,0.6236813927575917,1.25,0,0.0,0.675301204819277,0,0.04629032191589833
76,2567,645,32129,419213,132,233,2542,164,0.649014063401568,1.2486304738420684,0,0.0,0.6763052208835341,0,0.04581466395499283
77,2434,576,29958,421586,133,202,2373,130,0.7442668497180808,1.2445369001834514,0,0.0,0.6773092369477911,0,0.04981656503445708
78,2319,516,27841,423878,115,175,2292,120,0.6941730393192244,1.2377641290737884,0,0.0,0.6783132530120481,0,0.04426831790560861
79,2225,494,25826,426009,94,116,2131,83,0.7035133962156047,1.22838636441065,0,0.0,0.6793172690763052,0,0.04304541667710878
80,2154,433,23960,428007,67,132,1993,96,0.6810906865704894,1.2165063509461098,0,0.0,0.6803212851405622,0,0.0403436483584138
81,2080,374,22278,429822,74,133,1815,96,0.7014208144751691,1.2022542485937369,0,0.0,0.6813253012048193,0,0.040120516322272815
82,2003,336,20689,431526,77,115,1704,82,0.6385812470212101,1.1857862063693487,0,0.0,0.6823293172690763,0,0.03517399026802877
83,1934,311,19154,433155,69,94,1629,63,0.6946063968393809,1.1672826515897143,0,0.0,0.6833333333333333,0,0.03694194670730438
84,1876,302,17723,434653,55,67,1498,44,0.6575550592039175,1.1469463130731183,0,0.0,0.6843373493975904,0,0.03392262775892824
85,1844,260,16407,436043,32,74,1390,52,0.6092576139888473,1.125,0,0.0,0.6853413654618473,0,0.03089487278176614
86,1807,220,15223,437304,37,77,1261,51,0.6150505485692858,1.1016841607689503,0,0.0,0.6863453815261044,0,0.030562824803672922
87,1768,190,14166,438430,39,69,1126,39,0.686993855769889,1.0772542485937369,0,0.0,0.6873493975903614,0,0.03340101332848143
88,1726,177,13146,439505,42,55,1075,37,0.6243214653252473,1.0519779227044401,0,0.0,0.6883534136546184,0,0.029632861253871292
89,1696,175,12128,440555,30,32,1050,25,0.5953882558969991,1.0261321158169132,0,0.0,0.6893574297188755,0,0.027768386209375297
90,1675,159,11255,441465,21,37,885,26,0.5991959510316797,1.0,0,0.0,0.6903614457831325,0,0.027599944615437973
91,1648,147,10444,442315,27,39,850,28,0.5904437456291716,0.9738678841830866,0,0.0,0.6913654618473896,0,0.026758407493853168
92,1622,131,9674,443127,26,42,812,29,0.5942038030702096,0.9480220772955604,0,0.0,0.6923694779116466,0,0.026503962361454303
93,1604,119,8928,443903,18,30,776,21,0.562952147011269,0.9227457514062632,0,0.0,0.6933734939759035,0,0.02483135237524242
94,1591,111,8279,444573,13,21,670,14,0.531822664317176,0.89831583923105,0,0.0,0.6943775100401606,0,0.023268133679624062
95,1575,100,7667,445212,16,27,639,22,0.4865719601142867,0.8749999999999998,0,0.0,0.6953815261044176,0,0.021074251826515705
96,1564,85,7128,445777,11,26,565,15,0.5224669328731394,0.8530536869268818,0,0.0,0.6963855421686747,0,0.022470880330323514
97,1554,77,6584,446339,10,18,562,14,0.4852440659540901,0.8327173484102858,0,0.0,0.6973895582329317,0,0.02073651531206017
98,1547,71,6080,446856,7,13,517,8,0.46255484500825766,0.8142137936306516,0,0.0,0.6983935742971887,0,0.019677869549816266
99,1537,65,5651,447301,10,16,445,7,0.472000350393012,0.7977457514062631,0,0.0,0.6993975903614458,0,0.019949899752121292
100,1516,75,5186,447777,13,11,421,8,0.49122200448229986,0.7834936490538903,0,0.0,0.7004016064257028,0,0.02047866036805216
101,1504,77,4810,448163,12,10,386,8,0.4681642694172988,0.7716136355893499,0,0.0,0.7014056224899599,0,0.019362910160388463
102,1497,77,4444,448536,7,7,373,5,0.47807513045992994,0.7622358709262116,0,0.0,0.7024096385542169,0,0.019680787934396
103,1496,68,4106,448884,1,10,348,7,0.49297134969890755,0.7554630998165487,0,0.0,0.7034136546184738,0,0.02028046005396404
104,1487,64,3784,449219,7,13,335,12,0.4547757128432389,0.7513695261579316,0,0.0,0.7044176706827309,0,0.018596566221997176
105,1482,57,3513,449502,5,12,283,8,0.4650787645192062,0.75,0,0.0,0.7054216867469879,0,0.018953928714120424
106,1475,57,3225,449797,7,7,295,7,0.4920280744421553,0.7513695261579316,0,0.0,0.706425702811245,0,0.01995751356830484
107,1470,61,2999,450024,5,1,227,0,0.45038133653610435,0.7554630998165486,0,0.0,0.707429718875502,0,0.01820632325059491
108,1468,56,2782,450248,2,7,224,5,0.4765849388991367,0.7622358709262116,0,0.0,0.708433734939759,0,0.019239372283159226
109,1460,59,2576,450459,8,5,211,3,0.4998272354448051,0.7716136355893496,0,0.0,0.7094377510040161,0,0.02006768623060779
110,1451,61,2333,450709,3,7,199,6,0.45749779339409985,0.7834936490538904,0,0.0,0.710441767068273,0,0.018254962507612927
111,1444,63,2169,450878,5,5,169,4,0.5018907705898956,0.7977457514062631,0,0.0,0.71144578313253,0,0.019929707821617706
112,1436,69,2009,451040,8,2,162,2,0.5248327128601017,0.8142137936306515,0,0.0,0.7124497991967871,0,0.02072525419606653
113,1433,64,1857,451200,3,8,160,7,0.5182503888872744,0.8327173484102852,0,0.0,0.7134538152610441,0,0.020422568255792053
114,1428,66,1717,451343,5,3,143,2,0.46949608155259154,0.8530536869268817,0,0.0,0.7144578313253012,0,0.018436764511397457
115,1427,62,1582,451483,1,5,140,2,0.5590243664525616,0.875,0,0.0,0.7154618473895582,0,0.02193710128301053
116,1426,55,1472,451601,1,8,118,7,0.5974743744530092,0.8983158392310501,0,0.0,0.7164658634538152,0,0.023429517119252913
117,1423,55,1365,451711,3,3,110,3,0.5677678503614813,0.922745751406263,0,0.0,0.7174698795180723,0,0.02221775771042571
118,1420,53,1279,451802,3,5,91,4,0.5723925853591502,0.9480220772955602,0,0.0,0.7184738955823293,0,0.022351510249882117
119,1418,54,1197,451885,2,1,83,1,0.5932855817407994,0.9738678841830863,0,0.0,0.7194779116465864,0,0.023134736326939527
120,1415,56,1021,452062,3,1,102,1,0.6012208785105985,0.9999999999999994,0,0.0,0.7204819277108433,0,0.02339456761717246
121,1413,55,958,452128,2,3,66,2,0.6531275915034163,1.0261321158169134,0,0.0,0.7214859437751003,0,0.025378428272392475
122,1411,54,883,452206,2,3,78,1,0.6481518602717731,1.0519779227044395,0,0.0,0.7224899598393574,0,0.025149439748728197
123,1408,55,817,452274,3,2,68,2,0.6678649914971367,1.0772542485937366,0,0.0,0.7234939759036144,0,0.025859246316938377
124,1408,52,750,452344,0,3,70,3,0.7002207151497777,1.1016841607689496,0,0.0,0.7244979919678715,0,0.027112036384315367
125,1405,53,696,452400,3,2,56,2,1.5878974551075093,1.1249999999999998,0,0.0,0.7255020080321285,1,0.061351234518507436
126,1403,53,640,452458,2,2,58,2,1.8726749049180784,1.1469463130731181,0,0.0,0.7265060240963855,1,0.07225112119792325
127,1399,54,602,452499,4,3,41,2,1.8776596450479948,1.1672826515897146,0,0.0,0.7275100401606425,1,0.07223690264033934
128,1398,55,558,452543,1,0,44,0,1.836803653465227,1.1857862063693483,0,0.0,0.7285140562248995,1,0.07061458890319927
129,1395,55,522,452582,3,3,39,2,1.7862272543487985,1.2022542485937369,0,0.0,0.7295180722891565,1,0.06852285481528525
130,1389,59,398,452708,6,2,46,1,1.9711080424689318,1.2165063509461094,0,0.0,0.7305220883534136,1,0.0752899840005078
131,1385,59,375,452735,4,4,27,3,2.2309391679796904,1.2283863644106503,0,0.0,0.7315261044176706,1,0.08496929813762147
132,1385,58,353,452758,0,1,23,0,2.109246027075156,1.2377641290737884,0,0.0,0.7325301204819277,1,0.08033439776954694
133,1383,57,321,452793,0,3,35,1,2.4281032340542685,1.2445369001834514,0,0.0,0.7335341365461847,1,0.09234510016128593
134,1383,51,301,452819,0,6,26,4,2.4608991434508094,1.2486304738420684,0,0.0,0.7345381526104418,1,0.09359238713641474
135,1381,49,280,452844,2,4,25,4,2.2557500585170556,1.25,0,0.0,0.7355421686746988,1,0.08566613732394979
136,1381,49,257,452867,0,0,23,0,2.4363994428216147,1.2486304738420684,0,0.0,0.7365461847389558,1,0.09252662033929548
137,1378,52,240,452884,3,0,17,0,2.3996883450516737,1.2445369001834514,0,0.0,0.7375502008032129,1,0.09093448026750414
138,1375,55,223,452901,3,0,17,0,2.3706850310610887,1.2377641290737884,0,0.0,0.7385542168674698,1,0.08963984250795827
139,1372,56,211,452915,3,2,14,2,2.379267310152746,1.2283863644106503,0,0.0,0.7395582329317268,1,0.08976806797238522
140,1370,58,133,452993,2,0,23,0,2.2954517947823403,1.2165063509461098,0,0.0,0.7405622489959839,1,0.08647952055343826
141,1369,56,131,452998,1,3,5,3,2.379088211071134,1.2022542485937369,0,0.0,0.7415662650602409,1,0.08956503960355598
142,1369,53,118,453014,0,3,16,3,2.015322667418675,1.1857862063693485,0,0.0,0.742570281124498,1,0.07587043375748992
143,1368,51,110,453025,1,3,11,2,2.047841065562615,1.1672826515897143,0,0.0,0.743574297188755,1,0.07703833256581333
144,1368,49,98,453039,0,2,14,2,2.092132488968274,1.1469463130731183,0,0.0,0.744578313253012,1,0.07870454458954819
145,1367,49,91,453047,1,1,8,0,2.222505430209809,1.1250000000000004,0,0.0,0.745582329317269,1,0.08354796468342619
146,1367,49,81,453057,0,0,10,0,1.3432776452304351,1.1016841607689503,0,0.0,0.746586345381526,0,0.0504962155494728
147,1367,48,78,453061,0,1,4,1,1.4279349006860502,1.077254248593737,0,0.0,0.7475903614457831,0,0.05367863359572874
148,1366,49,72,453067,1,0,6,0,1.296208295312415,1.05197792270444,0,0.0,0.7485943775100401,0,0.04869114921980554
149,1366,48,69,453071,0,1,4,1,1.2303784876995407,1.0261321158169137,0,0.0,0.7495983935742971,0,0.0462182989864123
150,1366,48,58,453082,0,0,4,0,1.2671085858622175,1.0000000000000002,0,0.0,0.7506024096385542,0,0.04759803918477752
151,1366,48,51,453089,0,0,7,0,1.1582371195968748,0.9738678841830871,0,0.0,0.7516064257028112,0,0.04350835944049912
152,1366,47,47,453094,0,1,5,1,1.1872815219485564,0.9480220772955604,0,0.0,0.7526104417670683,0,0.044599391903429736
153,1366,47,41,453100,0,0,6,0,1.2097829455026294,0.9227457514062629,0,0.0,0.7536144578313253,0,0.04544464198853689
154,1366,47,36,453105,0,0,5,0,0.9855241321421986,0.8983158392310504,0,0.0,0.7546184738955823,0,0.03702051803818257
155,1366,47,30,453111,0,0,6,0,1.0068757828847916,0.8750000000000002,0,0.0,0.7556224899598394,0,0.037822577719606065
156,1366,47,26,453115,0,0,4,0,1.0752797775455327,0.8530536869268819,0,0.0,0.7566265060240963,0,0.04039212547153907
157,1366,47,23,453118,0,0,3,0,1.0039768375364984,0.8327173484102854,0,0.0,0.7576305220883534,0,0.03771368088485792
158,1366,47,21,453120,0,0,2,0,0.9384657089241463,0.8142137936306514,0,0.0,0.7586345381526104,0,0.03525280160306541
159,1366,47,19,453122,0,0,2,0,0.9278586764095674,0.7977457514062629,0,0.0,0.7596385542168674,0,0.03485435591743415
160,1366,47,6,453135,0,0,2,0,1.0042984505129575,0.7834936490538906,0,0.0,0.7606425702811245,0,0.03772576204919272
161,1366,47,5,453136,0,0,1,0,0.8998134889310778,0.7716136355893499,0,0.0,0.7616465863453815,0,0.03380085825556073
162,1366,47,5,453136,0,0,0,0,0.9173597932600681,0.7622358709262116,0,0.0,0.7626506024096386,0,0.03445997278632608
163,1366,47,5,453136,0,0,0,0,0.8708566086037941,0.7554630998165486,0,0.0,0.7636546184738955,0,0.03271311349566781
164,1366,47,5,453136,0,0,0,0,0.9021917606624116,0.7513695261579317,0,0.0,0.7646586345381525,0,0.03389019635359204
165,1366,47,5,453136,0,0,0,0,0.8394990940326301,0.75,0,0.0,0.7656626506024096,0,0.03153519060575236
166,1366,47,4,453137,0,0,1,0,0.8621051333824904,0.7513695261579317,0,0.0,0.7666666666666666,0,0.03238437050934768
167,1346,67,4,453137,0,0,0,0,0.8676376674143262,0.7554630998165487,0,0.0,0.7676706827309236,0,0.03211500449725673
168,1326,87,4,453137,0,0,0,0,0.9507758061015181,0.7622358709262116,0,0.0,0.7686746987951807,0,0.03466938798499774
169,1306,107,4,453137,0,0,0,0,0.8605535335002099,0.7716136355893497,0,0.0,0.7696787148594377,0,0.0309061991191166
170,1286,127,2,453139,0,0,1,0,0.8895836345409915,0.7834936490538904,0,0.0,0.7706827309236948,0,0.031459533796306796
171,1263,150,2,453139,0,0,0,0,0.9814678511725984,0.7977457514062628,0,0.0,0.7716867469879518,0,0.03408819128285615
172,1243,170,1,453140,0,0,1,0,0.8498263817071462,0.8142137936306512,0,0.0,0.7726907630522089,0,0.029048644178193975
173,1223,190,1,453140,0,0,0,0,0.9098533417538444,0.8327173484102852,0,0.0,0.7736947791164659,0,0.030600067235272147
174,1203,210,1,453140,0,0,0,0,0.987039938211021,0.8530536869268815,0,0.0,0.7746987951807228,0,0.03265313487693042
175,1183,230,0,453141,0,0,1,0,0.9726116054115964,0.8749999999999992,0,0.0,0.7757028112449799,0,0.03164089220427932
176,1163,250,0,453141,0,0,0,0,0.9767916318504771,0.8983158392310493,0,0.0,0.7767068273092369,0,0.031239651060217952
177,1143,270,0,453141,0,0,0,0,0.9200348596067656,0.9227457514062634,0,0.0,0.7777108433734939,0,0.028918452057690974
178,1123,290,0,453141,0,0,0,0,0.8888463957847477,0.9480220772955605,0,0.0,0.778714859437751,0,0.027449282771306368
179,1103,310,0,453141,0,0,0,0,1.071123927113791,0.9738678841830863,0,0.0,0.779718875502008,0,0.0324892557211715
180,1083,324,0,453147,0,0,0,0,1.0694989570996947,0.9999999999999998,0,0.0,0.780722891566265,0,0.03185175387684877
181,1063,344,0,453147,0,0,0,0,1.1023100051656674,1.0261321158169134,0,0.0,0.781726907630522,0,0.0322226714397823
182,1043,364,0,453147,0,0,0,0,1.1661900120296709,1.05197792270444,0,0.0,0.782730923694779,0,0.03344861618605673
183,1023,384,0,453147,0,0,0,0,1.2513018461226668,1.0772542485937362,0,0.0,0.7837349397590361,0,0.035201587396202876
184,1003,404,0,453147,0,0,0,0,1.1917051534636278,1.1016841607689496,0,0.0,0.7847389558232931,0,0.03286958944712891
185,983,424,0,453147,0,0,0,0,1.1860902005791512,1.1249999999999998,0,0.0,0.7857429718875502,0,0.03206238057440111
186,963,444,0,453147,0,0,0,0,1.1393776636684356,1.1469463130731181,0,0.0,0.7867469879518072,0,0.030173001725666903
187,943,464,0,453147,0,0,0,0,1.2447940341468484,1.1672826515897146,0,0.0,0.7877510040160642,0,0.03228001442624193
188,923,484,0,453147,0,0,0,0,1.2495345921166854,1.1857862063693485,0,0.0,0.7887550200803213,0,0.03171571552894982
189,903,504,0,453147,0,0,0,0,1.3067098980458682,1.202254248593737,0,0.0,0.7897590361445783,0,0.03244826351586992
190,883,428,0,453243,0,0,0,0,1.2071715958971638,1.2165063509461098,0,0.0,0.7907630522088354,0,0.02931259320062071
191,863,448,0,453243,0,0,0,0,1.27007203073614,1.22838636441065,0,0.0,0.7917670682730923,0,0.0301414178107906
192,843,468,0,453243,0,0,0,0,1.186797523571695,1.2377641290737884,0,0.0,0.7927710843373493,0,0.02751241635677331
193,823,488,0,453243,0,0,0,0,1.408300665594661,1.2445369001834514,0,0.0,0.7937751004016064,0,0.03187276560607777
194,803,508,0,453243,0,0,0,0,1.3589056585595443,1.2486304738420682,0,0.0,0.7947791164658634,0,0.030007470064703924
195,783,528,0,453243,0,0,0,0,1.3937755829010434,1.25,0,0.0,0.7957831325301205,0,0.03001090853373628
196,763,548,0,453243,0,0,0,0,1.2001369872333025,1.2486304738420684,0,0.0,0.7967871485943775,0,0.025181400924285394
197,743,568,0,453243,0,0,0,0,1.2569950352184913,1.2445369001834514,0,0.0,0.7977911646586345,0,0.025683068215419373
198,723,588,0,453243,0,0,0,0,1.2760893980559007,1.2377641290737884,0,0.0,0.7987951807228915,0,0.025371370475081517
199,703,608,0,453243,0,0,0,0,1.1974222945042952,1.2283863644106503,0,0.0,0.7997991967871485,0,0.023148731312355612
200,683,568,0,453303,0,0,0,0,1.3063374151664553,1.2165063509461096,0,0.0,0.8008032128514055,0,0.02453582122692488
201,663,588,0,453303,0,0,0,0,1.1816239326782998,1.2022542485937366,0,0.0,0.8018072289156626,0,0.021543553333754427
202,643,608,0,453303,0,0,0,0,1.1541792678417875,1.185786206369349,0,0.0,0.8028112449799196,0,0.020408391225857362
203,623,628,0,453303,0,0,0,0,1.1201338842452553,1.1672826515897148,0,0.0,0.8038152610441767,0,0.019190332993571556
204,603,648,0,453303,0,0,0,0,1.067161727015289,1.1469463130731183,0,0.0,0.8048192771084337,0,0.0176958766557499
205,583,668,0,453303,0,0,0,0,1.07483585235009,1.125,0,0.0,0.8058232931726907,0,0.0172319818415442
206,563,688,0,453303,0,0,0,0,1.039851045239238,1.1016841607689507,0,0.0,0.8068273092369478,0,0.016099191143123012
207,543,708,0,453303,0,0,0,0,1.0132196731677754,1.0772542485937375,0,0.0,0.8078313253012048,0,0.015129618332753149
208,521,730,0,453303,0,0,0,0,0.9291114342098588,1.0519779227044395,0,0.0,0.8088353413654619,0,0.013311593815678016
209,501,750,0,453303,0,0,0,0,0.9461161084617546,1.0261321158169128,0,0.0,0.8098393574297188,0,0.013034869628782803
210,481,710,0,453363,0,0,0,0,0.9758108376151586,1.0000000000000002,0,0.0,0.8108433734939758,0,0.0129072951974048
211,461,730,0,453363,0,0,0,0,0.9305848268079373,0.9738678841830867,0,0.0,0.8118473895582329,0,0.011797267353231384
