Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Seasonality,Rt
106,5343,190,10943,893773,76,109,886,49,1.12143161299524,1.0,0.006724578352955763
107,5223,197,10180,894655,85,84,847,33,1.1129470386890372,1.0,0.006536679342202314
108,5112,183,9486,895480,78,98,792,41,1.1039356504855837,1.0,0.0063381321966543185
109,5034,142,8825,896264,47,92,753,32,1.094362591763648,1.0,0.006149638586730228
110,4949,125,8175,897026,55,82,732,32,1.084176791276706,1.0,0.0059994415437100625
111,4873,112,7589,897711,46,69,655,24,1.0733138595816027,1.0,0.005839043354599495
112,4795,108,7053,898335,48,58,594,24,1.0616996156384408,1.0,0.005687161748433974
113,4733,91,6560,898910,32,52,545,19,1.049254149174587,1.0,0.005530530801929128
114,4672,82,6045,899503,31,48,563,26,1.0358963539624784,1.0,0.005389522851048423
115,4612,71,5627,900001,30,50,468,26,1.0215488754436457,1.0,0.005246376968978775
116,4561,56,5194,900507,23,45,478,17,1.0061433978067527,1.0,0.005100898584805408
117,4502,60,4810,900952,31,33,417,8,0.9896261496928384,1.0,0.004961679909453502
118,4456,47,4468,901357,19,36,378,14,0.9719634379185472,1.0,0.004810086959136713
119,4408,49,4156,901723,23,29,341,12,0.9531469340473205,1.0,0.004668770714717409
120,4354,56,3861,902067,29,24,319,9,0.9331983539038408,1.0,0.004521817794490469
121,4313,44,3589,902395,16,31,303,10,0.9121731046261464,1.0,0.004365793564252131
122,4269,40,3391,902645,19,27,225,16,0.8901624494572712,1.0,0.004220328307743697
123,4230,38,3132,902949,15,21,280,9,0.8672937772966204,1.0,0.004069957684577455
124,4194,31,2901,903226,12,22,253,7,0.8437286746712553,1.0,0.003923202138111649
125,4163,22,2713,903460,7,22,210,12,0.8196586815276604,1.0,0.0037788441252389585
126,4132,21,2540,903673,7,16,189,7,0.7952988512022637,1.0,0.0036394375757028063
127,4099,26,2338,903910,9,11,213,4,0.7708794944422838,1.0,0.0035014208620949296
128,4064,27,2169,904116,11,13,182,6,0.7466367217824518,1.0,0.0033642229796410385
129,4032,25,2030,904290,8,11,150,3,0.7228025618125078,1.0,0.00322902116083938
130,4003,20,1883,904476,5,15,162,8,0.6995954905317615,1.0,0.003100737728025184
131,3973,21,1757,904640,6,14,140,5,0.6772121463337643,1.0,0.0029799421812624237
132,3944,16,1640,904794,5,13,130,8,0.6558208388446554,1.0,0.002864186451634331
133,3914,17,1518,904948,6,8,130,3,0.6355572221356169,1.0,0.0027554280369908105
134,3885,25,1411,905085,6,7,114,2,0.6165222398258418,1.0,0.0026525713680730263
135,3859,21,1320,905215,3,16,107,8,0.5987822069445654,1.0,0.0025571571502311582
136,3832,12,1212,905359,4,13,121,8,0.5823707059125152,1.0,0.002470425767049019
137,3809,14,1117,905484,1,8,103,3,0.5672918597837774,1.0,0.0023896239420423838
138,3783,13,1058,905576,4,11,70,5,0.5535245061435151,1.0,0.0023176365671886824
139,3760,10,981,905680,1,5,82,3,0.5410268178932002,1.0,0.0022498452275287774
140,3738,9,915,905777,1,10,76,2,0.5297409834937583,1.0,0.002189520053046118
141,3715,7,873,905852,2,12,54,3,0.5195976485521051,1.0,0.002135030004416543
142,3692,10,812,905939,2,5,66,2,0.5105199151523091,1.0,0.002084822162681504
143,3671,6,756,906022,2,8,64,3,0.5024267822099908,1.0,0.002039069284704544
144,3651,3,703,906099,1,5,58,1,0.49523598188504386,1.0,0.001998453669799899
145,3628,11,663,906163,4,5,45,5,0.48886622084701375,1.0,0.001962001664611922
146,3609,9,623,906233,0,11,51,5,0.48323887139097493,1.0,0.0019271993850851832
147,3591,12,587,906294,0,7,43,5,0.47827917846664564,1.0,0.0018974304476333907
148,3571,14,553,906355,2,9,43,1,0.4739170578881838,1.0,0.0018707478489016465
149,3553,10,525,906413,0,12,40,6,0.4700875616943776,1.0,0.0018452963341141207
150,3533,9,504,906462,2,10,31,5,0.466731081805873,1.0,0.001822885707029684
151,3513,11,464,906529,2,9,49,5,0.4637933551673962,1.0,0.0018012154697891424
152,3495,7,441,906575,0,5,28,0,0.4612253242351729,1.0,0.0017811020491587553
153,3477,9,414,906628,0,8,35,5,0.45898289717823376,1.0,0.00176336083916717
154,3277,101,479,906677,1,96,31,43,0.45702664325634007,1.0,0.001746802151679597
155,3259,41,504,906733,0,63,38,33,0.45532145092381576,1.0,0.0016401820743527262
156,3241,15,489,906793,0,27,42,8,0.4538361694552308,1.0,0.0016258518671955508
157,3222,8,455,906857,1,12,46,5,0.4525432493077491,1.0,0.001612265758617772
158,3204,8,426,906908,0,4,33,2,0.45141839194602745,1.0,0.0015988300202043736
159,3183,7,397,906960,3,5,34,2,0.4504402163316203,1.0,0.0015864528691334387
160,3164,8,372,907007,1,4,29,2,0.44958994657539814,1.0,0.0015730797430271572
161,2968,87,454,907048,0,108,26,51,0.4488511232250601,1.0,0.0015611200437547503
162,2954,56,456,907101,0,41,39,15,0.44820933917858513,1.0,0.0014623196194409867
163,2939,30,445,907153,1,27,38,13,0.44765200016298573,1.0,0.0014536120984638603
164,2923,18,430,907199,2,17,32,11,0.4471681089985315,1.0,0.00144466755011403
165,2909,16,414,907239,0,10,26,4,0.44674807240161346,1.0,0.0014354531126216364
166,2895,15,387,907288,1,9,36,3,0.44638352880022714,1.0,0.0014274121562827902
167,2882,10,370,907328,0,10,27,4,0.4460671954938524,1.0,0.0014195358416314477
168,2689,97,430,907375,0,95,35,42,0.4457927334449147,1.0,0.0014122919062999754
169,2676,55,453,907414,1,50,27,23,0.44555462801185847,1.0,0.0013170105986902267
170,2664,31,446,907466,0,33,40,16,0.44534808400154696,1.0,0.0013100359266404308
171,2651,18,423,907518,1,17,40,11,0.44516893351437853,1.0,0.0013036367001780836
172,2639,12,399,907568,0,14,38,8,0.4450135551669973,1.0,0.0012968223187279776
173,2625,14,374,907613,2,8,33,3,0.4448788033960143,1.0,0.001290561225800868
174,2611,10,361,907645,2,7,20,3,0.4447619466656941,1.0,0.0012833775525991796
175,2418,100,423,907687,0,92,30,40,0.4446606135189813,1.0,0.0012762420311309
176,2405,43,459,907727,1,64,28,33,0.4445727455219312,1.0,0.0011816711703105385
177,2393,29,450,907770,0,22,31,11,0.4444965562549594,1.0,0.0011751166777432974
178,2381,20,413,907832,1,14,51,3,0.4444304955995757,1.0,0.0011690795363899715
179,2369,9,393,907875,1,12,32,8,0.4443732186560833,1.0,0.0011630671276420639
180,2356,11,367,907920,2,8,34,3,0.44432355870622825,1.0,0.0011570760656155483
181,2345,8,345,907958,0,5,27,2,0.44428050370528344,1.0,0.001150615050229961
182,2156,94,420,907987,0,96,21,47,0.444243175851005,1.0,0.001145146686875261
183,2148,48,433,908028,0,46,33,24,0.4442108138328788,1.0,0.0010527745846459545
184,2139,26,424,908068,1,23,32,9,0.4441827574146428,1.0,0.0010488019387811407
185,2131,19,400,908113,0,13,37,6,0.44415843404685035,1.0,0.0010443503256824028
186,2124,15,372,908155,0,7,35,2,0.4441373472447761,1.0,0.0010403949911220159
187,2116,8,358,908186,1,10,24,4,0.44411906650082983,1.0,0.0010369347750190034
188,2108,7,338,908224,1,11,31,6,0.44410321853034024,1.0,0.0010329923199728704
189,1921,101,403,908254,0,89,24,45,0.44408947967556706,1.0,0.0010290550309561578
190,1914,43,438,908285,1,60,25,24,0.4440775693155335,1.0,0.0009377427404314346
191,1905,29,430,908325,3,26,34,10,0.44406724414911175,1.0,0.000934303942580979
192,1899,17,413,908369,0,21,38,13,0.4440582932361195,1.0,0.0009298919199599076
193,1892,14,396,908406,1,14,31,8,0.4440505336962732,1.0,0.0009269469286213754
194,1886,7,364,908455,0,11,43,6,0.44404380697898743,1.0,0.0009235160725069711
195,1878,8,342,908486,2,3,25,0,0.44403797562845865,1.0,0.0009205752851024591
196,1691,102,403,908519,0,88,27,38,0.4440329204784161,1.0,0.0009166599700107018
197,1685,56,427,908556,0,55,31,22,0.44402853821958527,1.0,0.0008253763105886812
198,1678,27,428,908595,1,34,33,14,0.4440247392904287,1.0,0.0008224406768586133
199,1672,15,402,908641,0,14,40,7,0.4440214460482627,1.0,0.0008190179348219978
200,1665,13,377,908679,1,7,32,3,0.44401859118353165,1.0,0.0008160841372998013
201,1660,7,359,908710,0,8,26,7,0.44401611634494165,1.0,0.0008126629875205455
202,1654,8,339,908744,1,9,29,3,0.4440139709474476,1.0,0.0008102186432944634
203,1469,95,411,908776,1,101,29,44,0.4440121111387912,1.0,0.0008072867607372915
204,1466,54,422,908814,0,46,35,26,0.4440104989035158,1.0,0.0007169890842997758
205,1463,32,410,908856,0,27,39,13,0.44400910128618404,1.0,0.0007155225929231719
206,1460,22,390,908897,0,18,38,7,0.444007889717946,1.0,0.000714056409969952
207,1457,11,369,908935,0,14,35,10,0.44400683943271385,1.0,0.0007125904938521684
208,1453,8,340,908974,1,7,36,4,0.44400592896102536,1.0,0.0007111248085884761
