Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Seasonality,Rt
67,225449,9930,8870,8434,3171,1698,616,681,0.8338136043884585,1.337595775999031,0.7553062854284536
68,221946,11426,10180,9136,3503,2012,702,784,0.8654900337868502,1.3527419042916984,0.773126013349598
69,217906,13198,11664,9922,4040,2270,786,939,0.8962458323248229,1.3670110606315218,0.7881599691784515
70,213102,15323,13432,10838,4804,2684,916,1087,0.9258627937372331,1.3803677696475614,0.7993844986869382
71,207523,17801,15498,11881,5579,3109,1043,1288,0.9541570601796661,1.3927788244566917,0.8056516399218933
72,201124,20661,17878,13046,6399,3545,1165,1411,0.9809816637545471,1.4042133692211445,0.8066163640472412
73,193568,24184,20603,14362,7556,4041,1316,1596,1.006226771000014,1.4146429758609838,0.8018620631762313
74,185421,27532,23795,15975,8147,4805,1613,1972,1.0298179343121643,1.4240417147307922,0.7898305270518894
75,177844,29539,27521,17824,7577,5575,1849,2315,1.0517127568769828,1.432386219084853,0.7726734015083704
76,171871,29567,31385,19912,5973,5952,2088,2420,1.0718964097551622,1.4396557431705643,0.7553216543764718
77,165157,30360,34878,22348,6714,5929,2436,2457,1.0903764167173324,1.4458322138056472,0.7425384638332402
78,158708,30743,38244,25053,6449,6071,2705,2542,1.1071770652008832,1.4509002753109246,0.7245259885070796
79,151791,31563,41398,27997,6917,6098,2944,2519,1.1223337315243265,1.4548473276869602,0.7057660058829748
80,144745,32347,44542,31120,7046,6267,3123,2586,1.1358873430369896,1.4576635579396404,0.6831580403074996
81,137330,33312,47567,34547,7415,6452,3427,2571,1.1478791516821618,1.4593419644768262,0.6583239275634037
82,129595,34299,50573,38295,7735,6754,3748,2751,1.1583459690316156,1.4598783745154127,0.6302946392075209
83,121918,35106,53618,42125,7677,6875,3830,2826,1.16731601278855,1.459271454455526,0.5993997958552365
84,114166,35885,56419,46302,7752,6978,4177,2860,1.1748055339513488,1.4575227131960629,0.5675102565873317
85,106618,36314,59206,50642,7548,7127,4340,2957,1.180816421873044,1.4546364983833293,0.534144881468078
86,99266,36459,61876,55187,7352,7215,4545,2940,1.1853350063505539,1.4506199856021083,0.5007391452953779
87,91999,36381,64562,59847,7267,7346,4660,3008,1.1883322736284814,1.4454831605360243,0.46738881570472196
88,84937,36165,66767,64920,7062,7278,5073,3020,1.1897656687295495,1.4392387941415608,0.433695026041571
89,78155,35818,68730,70094,6782,7137,5174,2927,1.189582556236072,1.4319024108974503,0.400342232159152
90,71673,34972,70785,75369,6482,7330,5275,2951,1.1877252521174755,1.423492250208374,0.36780079117548053
91,65661,33976,72404,80759,6012,7009,5390,2927,1.1841373325027538,1.414029221058928,0.3362773048599544
92,60092,32741,73655,86314,5569,6806,5555,2845,1.1787707016496827,1.4035368500305936,0.3066738371483809
93,54915,31317,74531,92042,5177,6604,5728,2711,1.1715927065566503,1.3920412228109469,0.2789544023266315
94,50239,29722,74997,97850,4676,6274,5808,2615,1.162592471931714,1.3795709193405319,0.2529638113348763
95,45855,28240,75212,103509,4384,5874,5659,2449,1.1517856406745326,1.3661569427586244,0.22927280681285128
96,42001,26388,75058,109375,3854,5712,5866,2470,1.1392168617394074,1.351832642324542,0.2069822024267107
97,38527,24608,74573,115117,3474,5257,5742,2139,1.1249596543392004,1.336633630506132,0.18721320549284523
98,35348,22876,73801,120800,3179,4911,5683,2094,1.1091136444617764,1.320597694441562,0.16930942805251883
99,32515,21197,72630,126488,2833,4517,5688,1929,1.0917995423566518,1.303764701994547,0.1529141432791548
100,30019,19394,71485,131934,2496,4301,5446,1858,1.073152530783329,1.2861765026365528,0.13825635854403798
101,27758,17863,69931,137281,2261,3793,5347,1604,1.053314905469166,1.2678768234024176,0.12528363696159764
102,25719,16455,67945,142717,2039,3450,5436,1487,1.0324288281565661,1.2489111601780547,0.11355027641311008
103,23975,14849,66138,147879,1744,3355,5162,1426,1.010629933470298,1.2293266645905099,0.10298788452044152
104,22440,13343,64110,152955,1535,3048,5076,1255,0.9880423172641998,1.2091720267815895,0.09385859806884454
105,20978,12082,61983,157811,1462,2729,4856,1167,0.9647751826222829,1.1884973543564945,0.08578056009336614
106,19689,10875,59682,162616,1289,2504,4805,1084,0.9409211829286671,1.1673540478084208,0.07820908926305488
107,18649,9676,57299,167240,1040,2241,4624,951,0.9165563163456936,1.1457946727288302,0.07150274508398094
108,17695,8709,54814,171650,954,1925,4410,845,0.8917411094254514,1.1238728291211126,0.06589223501454236
109,16918,7783,52219,175957,777,1712,4307,719,0.8665227780079398,1.1016430181425294,0.06075338099971271
110,16174,6979,49804,179920,744,1548,3963,681,0.8409380572643897,1.0791605066057517,0.056370635315369684
111,15522,6199,47418,183739,652,1433,3819,609,0.815016430396318,1.0564811895768527,0.052230442403925964
112,14920,5614,45023,187321,602,1187,3582,508,0.7887835378207995,1.033661451411367,0.048511579916454155
113,14394,5035,42620,190838,526,1114,3517,467,0.7622645999791681,1.0107580255739017,0.04506241637388092
114,13933,4540,40335,194082,461,959,3244,408,0.7354877266610594,0.9878278535898021,0.04194660629899514
115,13536,4093,38098,197170,397,851,3088,357,0.7084870086734587,0.9649279434795478,0.0391125768845259
116,13157,3627,36035,200078,379,845,2908,393,0.6813052932196365,0.942115228027833,0.03654029173526347
117,12827,3230,33964,202881,330,732,2803,315,0.6539965357696733,0.9194464232396895,0.03409354996620847
118,12538,2892,32063,205409,289,627,2528,270,0.6266276048614577,0.8969778873355675,0.031847439358268656
119,12290,2530,30229,207853,248,610,2444,263,0.5992794007877097,0.8747654806359144,0.029771280661044144
120,12076,2217,28417,210196,214,531,2343,237,0.5720471443418399,0.8528644266836222,0.027856311256943662
121,11882,1985,26678,212364,194,429,2168,192,0.5450397072825454,0.8313291749495932,0.026079012869900182
122,11712,1768,25009,214424,170,391,2060,170,0.5183778991951177,0.8102132654627776,0.024404837878289697
123,11488,1667,23470,216294,224,331,1870,148,0.4921916985645554,0.7895691957012283,0.022840481227293728
124,11261,1603,21987,218075,227,298,1781,119,0.4666165149469337,0.769448290075097,0.02123950711304
125,11033,1510,20654,219735,228,327,1660,154,0.44178868221753836,0.7499005723260631,0.019712034290945507
126,10840,1426,19367,221303,193,281,1568,130,0.41784049139300655,0.7309746411604323,0.01826602481759485
127,10675,1283,18229,222754,165,313,1451,136,0.3948951536300633,0.7127175494250912,0.01696098178304357
128,10536,1161,17155,224095,139,267,1341,109,0.37306211992612653,0.6951746871267216,0.01577934381559535
129,10403,1073,16069,225402,133,221,1307,106,0.3524331618215661,0.6783896685850881,0.014712701699211201
130,10290,1008,14930,226728,113,187,1326,84,0.3330795370145679,0.6624042240009685,0.013729238591991337
131,10195,910,13984,227873,95,199,1145,81,0.31505043803781413,0.6472580957083018,0.012845037135659326
132,10119,826,13122,228896,76,161,1023,85,0.29837277360964226,0.6329889393684782,0.012052754848584504
133,10037,747,12294,229889,82,165,993,75,0.283052187455479,0.6196322303524385,0.01134864505478575
134,9978,671,11486,230836,59,139,947,68,0.269075101936242,0.6072211755433081,0.010700826910426063
135,9914,596,10760,231705,64,143,869,65,0.25641149918294026,0.5957866307788553,0.010137267323264157
136,9848,538,10060,232532,66,127,827,65,0.24501812553905697,0.5853570241390162,0.009624696182366525
137,9805,481,9409,233290,43,107,758,56,0.23484182114342564,0.575958285269208,0.00916354213485241
138,9770,417,8764,234036,35,101,746,47,0.22582272401594175,0.5676137809151471,0.008773141649700293
139,9739,361,8168,234724,31,92,688,32,0.2178971629542085,0.5603442568294357,0.008435018531607188
140,9711,314,7629,235346,28,83,622,35,0.2110001226818928,0.5541677861943528,0.008142110184913223
141,9677,302,7059,235969,34,53,623,18,0.20506722789650592,0.5490997246890752,0.007890419917755827
142,9648,280,6592,236492,29,56,523,24,0.20003624401028366,0.5451526723130399,0.007669893508229615
143,9619,251,6160,236987,29,63,495,24,0.19584812904908858,0.5423364420603596,0.007486806754280624
144,9589,217,5764,237449,30,66,462,32,0.19244769378081972,0.5406580355231738,0.00733470307618859
145,9571,207,5375,237873,18,35,424,15,0.18978393782853484,0.5401216254845873,0.007210621079224118
146,9548,199,5009,238273,23,34,400,16,0.18781013118091508,0.5407285455444739,0.007122233928325356
147,9532,187,4660,238657,16,35,384,14,0.18648370608113263,0.5424772868039371,0.007054938033317039
148,9514,168,4365,238997,18,45,340,17,0.18576601630664744,0.5453635016166707,0.007016010061830485
149,9501,157,4067,239325,13,30,328,16,0.1856220113273225,0.5493800143978917,0.006997332687891602
150,9487,141,3813,239612,14,33,287,11,0.1860198631356151,0.5545168394639756,0.007002748678205263
151,9469,127,3591,239875,18,41,263,24,0.18693057454982534,0.5607612058584392,0.00702666328855031
152,9452,116,3376,240121,17,31,246,14,0.18832758996293752,0.5680975891025497,0.007065745115000042
153,9442,113,3119,240399,10,21,278,12,0.19018642301989028,0.576507749791626,0.007122674943970089
154,9427,108,2931,240612,15,25,213,11,0.19248431054225132,0.585970778941072,0.007201106493464049
155,9414,93,2713,240858,13,28,246,10,0.19519989806041158,0.5964631499694064,0.0072910990003902795
156,9402,86,2527,241065,12,21,207,7,0.1983129593875568,0.6079587771890532,0.0073971630405948886
157,9393,86,2341,241268,9,17,203,10,0.20180415059103343,0.620429080659468,0.007517790912450111
158,9386,81,2182,241441,7,14,173,4,0.2056547973081024,0.6338430572413755,0.0076539050217923
159,9379,77,2018,241620,7,15,179,7,0.2098467134574951,0.648167357675458,0.007804096363511206
160,9369,71,1882,241772,10,16,152,10,0.2143620488836022,0.6633663694938681,0.007966074008468499
161,9360,67,1749,241921,9,16,149,5,0.21918316322958756,0.6794023055584374,0.008136550624637974
162,9349,62,1638,242050,11,18,129,6,0.22429252328537727,0.6962352980054527,0.008318222772338593
163,9337,64,1543,242159,12,14,109,9,0.22967262113237344,0.7138234973634471,0.008507741547436077
164,9328,60,1424,242291,9,13,132,6,0.23530591056131847,0.7321231765975824,0.008705226924598847
165,9318,62,1315,242417,10,17,126,8,0.24117475943858804,0.7510888398219452,0.008913746789772485
166,9310,69,1223,242519,8,10,102,3,0.2472614159151116,0.7706733354094901,0.009128910717033279
167,9302,66,1148,242605,8,11,86,7,0.2535479865946045,0.7908279732184105,0.00935297446815264
168,9301,61,1074,242690,1,11,85,3,0.26001642499317373,0.8115026456435054,0.009583342718354652
169,9293,60,1007,242769,8,12,79,5,0.2666485288240274,0.8326459521915799,0.00982672353760863
170,9281,62,931,242860,12,15,91,5,0.2734259448254683,0.8542053272711698,0.01006782273474472
171,9272,57,880,242927,9,16,67,7,0.28033018001599525,0.8761271708788873,0.010308714932180265
172,9267,59,827,242991,5,11,64,3,0.2873426184070682,0.8983569818574697,0.01055633999861455
173,9265,61,761,243064,2,7,73,2,0.2944445423326118,0.9208394933942483,0.010811415879026374
174,9263,58,715,243122,2,12,58,6,0.30161715766589015,0.9435188104231481,0.011072389843113331
175,9259,58,671,243176,4,10,54,4,0.3088416222905206,0.966338548588633,0.011335153109667024
176,9257,53,624,243234,2,11,58,4,0.3160990772747303,0.9892419744260983,0.011596507516301525
177,9254,42,601,243273,3,16,39,6,0.32337068026812615,1.0121721464101978,0.011860713230455473
178,9247,44,569,243317,7,12,44,9,0.33063764069984686,1.035072056520452,0.012123323389595904
179,9244,44,527,243365,3,6,48,2,0.33788125640738015,1.0578847719721678,0.012379550041005315
180,9242,37,492,243414,2,14,49,4,0.34508295136794825,1.0805535767603103,0.01263930931340587
181,9240,47,459,243448,2,1,34,0,0.3522243142403205,1.1030221126644324,0.012898083912977667
182,9234,48,431,243484,6,8,36,5,0.3592871374552513,1.1252345193640847,0.013153869912341649
183,9232,45,409,243517,2,11,33,5,0.36625345661840075,1.1471355733163777,0.013400206901472414
184,9227,40,384,243552,5,10,35,5,0.3731055900112974,1.1686708250504074,0.013647950959392264
185,9223,39,369,243575,4,8,23,2,0.3798261779943959,1.1897867345372224,0.013886260740043075
186,9219,42,349,243600,4,5,25,1,0.38639822213206854,1.2104308042987717,0.014120407486732737
187,9217,38,332,243624,2,7,24,0,0.3928051238729844,1.230551709924903,0.014348313622490592
188,9215,41,314,243649,2,7,25,3,0.39903072263116957,1.2500994276739368,0.014572559049109843
189,9213,35,302,243673,2,12,24,4,0.40505933312342984,1.2690253588395677,0.014789513377416096
190,9210,31,294,243690,3,9,17,4,0.41087578182807877,1.2872824505749088,0.014998627395593562
191,9206,38,273,243715,4,4,25,0,0.41646544243824074,1.3048253128732785,0.015197722211306613
192,9204,35,266,243730,2,8,15,6,0.42181427019064194,1.3216103314149117,0.015386227168133551
193,9204,26,257,243751,0,12,21,4,0.4269088349578673,1.337595775999031,0.015568675057163956
194,9203,21,248,243766,1,6,15,4,0.4317363529987152,1.3527419042916982,0.015744726835801838
195,9199,24,234,243783,4,3,17,2,0.436284717267633,1.3670110606315218,0.015908869666396017
196,9198,29,223,243795,1,1,12,0,0.4405425261903229,1.3803677696475614,0.01605714607729039
197,9195,23,211,243816,3,9,21,4,0.4444991108185636,1.3927788244566919,0.016199596729213724
198,9193,22,201,243830,2,4,14,1,0.4481445602831476,1.4042133692211447,0.016327126754985644
199,9191,28,188,243845,2,2,15,2,0.45146974546961455,1.4146429758609838,0.01644469465099538
200,9190,30,184,243853,1,4,8,2,0.45446634084721804,1.424041714730792,0.01655024363260117
201,9189,27,174,243867,1,4,14,3,0.45712684438730106,1.4323862190848529,0.01664531961312488
202,9188,23,170,243878,1,7,11,5,0.4594445955130188,1.4396557431705643,0.01672789525510486
203,9187,20,161,243893,1,6,15,2,0.46141379102810315,1.4458322138056472,0.016797763367446348
204,9185,22,162,243899,2,7,6,3,0.4630294989781623,1.4509002753109246,0.016854748565126722
205,9183,24,147,243917,2,3,18,1,0.46428767040382984,1.4548473276869602,0.016896868064248293
206,9182,24,141,243929,1,6,12,3,0.46518514895091395,1.4576635579396404,0.016925843748652813
207,9182,21,138,243937,0,5,8,3,0.46571967830857225,1.4593419644768262,0.016943447404259838
208,9181,25,135,243945,1,5,8,2,0.46588990745240727,1.4598783745154127,0.01694964054721595
209,9180,29,122,243963,1,5,18,0,0.4656953936752795,1.459271454455526,0.016940718706619468
210,9180,24,118,243974,0,7,11,4,0.4651366033945164,1.4575227131960629,0.016918548472605766
211,9179,22,111,243987,1,6,13,3,0.46421491073008264,1.4546364983833293,0.016885023478214297
212,9177,26,110,243993,2,5,6,2,0.46293259385413377,1.4506199856021083,0.0168365471485286
213,9177,26,104,244004,0,5,11,4,0.4612928291182145,1.4454831605360243,0.016773254509288876
214,9176,23,106,244012,1,10,8,6,0.45929968297014195,1.439238794141561,0.016700780918750442
215,9176,19,100,244023,0,5,11,3,0.4569581016783606,1.4319024108974503,0.01661382716348025
216,9174,21,103,244025,2,5,2,3,0.45427389888721864,1.423492250208374,0.016516236419208578
217,9173,26,100,244032,1,4,7,3,0.45125374103221244,1.414029221058928,0.016402855264536505
218,9173,31,95,244040,0,3,8,3,0.4479051306497443,1.4035368500305931,0.016279360192446024
219,9173,24,91,244051,0,7,11,2,0.4442363876213434,1.3920412228109469,0.01614601769394366
220,9172,24,94,244055,1,7,4,2,0.440256628397584,1.379570919340532,0.016001371139462792
221,9172,26,97,244057,0,5,2,1,0.43597574325209537,1.3661569427586246,0.015844052559436328
222,9172,29,98,244060,0,4,3,2,0.4314043716210803,1.3518326423245421,0.015677921636990402
223,9171,23,105,244063,1,10,3,5,0.42655387558863606,1.3366336305061315,0.015501646889445685
224,9169,30,98,244073,2,3,10,2,0.4214363115828777,1.3205976944415627,0.015313996638151426
225,9168,24,99,244080,1,8,7,1,0.41606440035241204,1.303764701994548,0.015115497029638549
226,9165,26,97,244089,3,7,9,3,0.41045149529707176,1.286176502636553,0.01490995553933329
227,9165,27,98,244095,0,7,6,1,0.40461154923097825,1.2678768234024176,0.014693005664810688
228,9165,26,94,244105,0,6,10,5,0.39855907965998066,1.248911160178055,0.01447321715441897
229,9163,27,94,244110,2,5,5,2,0.39230913265926365,1.2293266645905099,0.014246257477017674
230,9162,22,96,244116,1,8,6,2,0.3858772454404682,1.2091720267815895,0.014009632978334557
231,9112,54,112,244118,0,18,2,12,0.3792794077009571,1.1884973543564947,0.013768589537948945
232,9112,42,117,244127,0,14,9,7,0.37253202185095424,1.1673540478084201,0.013449843226785857
233,9110,41,120,244134,2,10,7,6,0.365651862217101,1.1457946727288302,0.013201442920173799
234,9108,44,115,244144,2,5,10,3,0.3586560333235582,1.1238728291211129,0.012946024350204316
235,9107,39,114,244155,1,10,11,6,0.3515619273541198,1.1016430181425303,0.012687170032614412
236,9106,38,107,244166,1,4,11,3,0.34438718090085074,1.0791605066057526,0.01242688317542801
237,9106,32,110,244172,0,9,6,4,0.33714963110657975,1.056481189576852,0.01216438722440305
238,9104,36,110,244178,2,6,6,5,0.3298672713101007,1.0336614514113671,0.011901639066616123
239,9104,34,113,244184,0,9,6,5,0.32255820630418836,1.0107580255739017,0.011635371281716007
240,9104,29,115,244193,0,11,9,7,0.3152406073175324,0.9878278535898022,0.01137140967901489
241,9103,29,111,244200,1,3,7,3,0.30793266683237497,0.9649279434795479,0.011107796479326823
242,9103,25,108,244209,0,6,9,4,0.30065255335007995,0.9421152280278322,0.010843995804573913
243,9103,18,106,244221,0,10,12,5,0.2934183662169929,0.9194464232396896,0.010583071711142537
244,9103,15,104,244231,0,8,10,2,0.2862480906228146,0.8969778873355676,0.010324452791746994
245,9103,19,100,244240,0,5,9,3,0.2791595528832999,0.8747654806359153,0.010068782009472426
246,9102,18,98,244248,1,6,8,3,0.272170376118384,0.8528644266836238,0.009816694998496927
247,9102,17,93,244256,0,3,8,1,0.26529793643587213,0.8313291749495934,0.00956776731174171
248,9102,22,86,244265,0,2,9,1,0.258559319729579,0.8102132654627769,0.009324744250518569
249,9102,23,86,244272,0,7,7,4,0.25197127919927415,0.7895691957012284,0.009087151603997866
250,9101,24,87,244278,1,7,6,4,0.24555019369801148,0.7694482900750977,0.008855580062996717
251,9101,18,89,244284,0,8,6,6,0.23931202701036433,0.7499005723260646,0.008629657139432236
252,9051,58,94,244293,0,14,9,5,0.2332722881627746,0.7309746411604323,0.00841186250488112
253,9050,56,103,244296,1,12,3,3,0.22744599286466757,0.7127175494250908,0.008156705013483896
254,9050,54,107,244303,0,11,7,6,0.2218476261761717,0.6951746871267217,0.007955056469311933
255,9050,50,107,244315,0,12,12,5,0.21649110649523748,0.6783896685850876,0.007762981317211932
256,9050,40,120,244318,0,16,3,11,0.21138975095367732,0.6624042240009691,0.007580055891762835
257,9050,35,120,244326,0,8,8,5,0.20655624230813394,0.6472580957083014,0.007406734973784336
258,9050,31,123,244330,0,7,4,4,0.20200259740828833,0.6329889393684784,0.007243449465871351
259,9048,26,126,244335,2,8,5,4,0.19774013732068077,0.6196322303524382,0.007090605321088032
260,9047,25,118,244348,1,5,13,3,0.1937794591824202,0.607221175543309,0.0069470469353424685
261,9046,26,120,244353,1,7,5,2,0.19013040985474114,0.5957866307788557,0.006815474172015719
262,9046,21,124,244356,0,7,3,3,0.18680206144191272,0.5853570241390165,0.006695425000113092
263,9046,22,118,244365,0,3,9,1,0.18380268873634764,0.575958285269208,0.006587920431681218
264,9046,17,115,244374,0,6,9,3,0.1811397486459879,0.5676137809151468,0.006492474399034826
265,9045,24,108,244384,1,3,10,1,0.17881986165510563,0.5603442568294357,0.00640932419589309
266,9044,20,101,244397,1,6,13,2,0.17684879536460787,0.5541677861943526,0.006337975830673533
267,9044,18,100,244406,0,8,9,3,0.1752314501527642,0.5490997246890752,0.0062793184770036
268,9044,20,103,244408,0,5,2,0,0.17397184699200174,0.5451526723130398,0.006234181320436257
269,9044,21,99,244418,0,6,10,3,0.17307311745205686,0.5423364420603596,0.006201975863019309
270,9043,21,97,244425,1,5,7,1,0.17253749591433343,0.5406580355231738,0.006182782172528386
271,9043,23,89,244435,0,2,10,0,0.1723663140168233,0.5401216254845873,0.006175965012120995
272,9043,25,92,244439,0,7,4,5,0.17255999734339736,0.5407285455444739,0.006182904775584497
273,8993,65,96,244448,0,13,9,6,0.1731180643656978,0.5424772868039371,0.0062029005759461015
274,8993,52,109,244455,0,20,7,12,0.17403912764026,0.5453635016166707,0.006201423530383815
275,8992,46,113,244460,1,9,5,4,0.17532089725788758,0.549380014397892,0.006247095997116221
276,8992,39,111,244470,0,8,10,4,0.17696018653670378,0.5545168394639757,0.006304806573097397
277,8991,39,112,244476,1,7,6,4,0.17895291994472576,0.5607612058584395,0.006375804456492608
278,8988,34,113,244483,3,8,7,3,0.18129414323226145,0.5680975891025497,0.006458500143834025
279,8988,34,112,244493,0,9,10,5,0.183978035748942,0.5765077497916262,0.006551925388443321
280,8987,35,112,244501,1,8,8,5,0.18699792491476294,0.5859707789410712,0.006659471315951903
281,8986,40,106,244512,1,5,11,3,0.19034630280916165,0.5964631499694064,0.006777961365646401
282,8985,36,110,244516,1,8,4,4,0.19401484483687992,0.6079587771890527,0.0069078242025184065
283,8985,37,112,244522,0,8,6,6,0.1979944304242148,0.6204290806594679,0.0070487313224803965
284,8985,35,110,244530,0,6,8,5,0.20227516569419457,0.6338430572413749,0.0072011283000928674
285,8985,31,108,244537,0,5,7,5,0.20684640806431306,0.6481673576754579,0.0073638675206248155
286,8985,30,104,244544,0,3,7,3,0.21169679270566008,0.6633663694938692,0.007536544388728067
