Day,Susceptible,Exposed,Infected,Recovered,New_Exposed,New_Infections,New_Recoveries,Reported_Cases,Beta_Effective,Seasonality,Rt
40,142581,22044,33202,187497,3936,3609,2415,545,0.6309166621821668,1.0,0.24328537802558176
41,136680,22334,34328,191987,3982,3697,2571,504,0.6353907194065161,1.0,0.23521789881319707
42,130986,22497,35330,196518,3853,3692,2690,566,0.6404944637333515,1.0,0.22729411583757708
43,125310,22650,36327,201048,3914,3765,2768,583,0.646306970478178,1.0,0.21980196087532874
44,119653,22878,37338,205471,3970,3747,2736,556,0.652914300508356,1.0,0.21242701841533237
45,114127,22958,38358,209905,3917,3845,2825,581,0.6604091886894866,1.0,0.20516559865783676
46,109644,22092,39272,214348,2948,3822,2908,610,0.6688903729317931,1.0,0.19820344069766418
47,105692,20905,39859,218900,2478,3665,3078,552,0.6784614668154932,1.0,0.19314252312727948
48,102102,19632,40194,223432,2170,3447,3112,546,0.6892292721456218,1.0,0.18913577037537144
49,98827,18261,40382,227896,1902,3279,3091,531,0.7013014286213944,1.0,0.18591173994968638
50,95592,17063,40440,232275,1906,3108,3050,467,0.714783310130032,1.0,0.18340782389867033
51,92437,16051,40145,236743,1869,2887,3182,452,0.7297741055325123,1.0,0.18112476709471564
52,89308,15297,39639,241138,1887,2647,3153,368,0.7463620706347979,1.0,0.17912790462796196
53,86317,14500,39168,245405,1791,2596,3067,396,0.7646190106046343,1.0,0.17729778009481628
54,83090,14209,38492,249607,2068,2367,3043,392,0.784594149001785,1.0,0.17583658700821256
55,79519,14328,37893,253661,2454,2338,2937,371,0.8063076569534336,1.0,0.17394717726056413
56,75479,14951,37435,257544,2971,2356,2814,393,0.8297442437131161,1.0,0.17131011267194063
57,71179,15770,36987,261480,3286,2474,2922,403,0.8548473305354395,1.0,0.16752612387183355
58,67234,16169,36754,265260,2990,2592,2825,430,0.8815144194514576,1.0,0.1629105258758498
59,63357,16457,36616,268987,2972,2684,2822,436,0.9095942993980103,1.0,0.15878318982044964
60,59675,16527,36568,272651,2831,2765,2813,481,0.9388866784607627,1.0,0.15444563000383885
61,56015,16603,36571,276234,2859,2785,2782,451,0.9691446766897481,1.0,0.15015814167253633
62,52615,16487,36461,279861,2647,2764,2874,462,1.0000803606943143,1.0,0.145447774915597
63,49316,16385,36366,283358,2594,2697,2792,421,1.0313731736409402,1.0,0.14089424313288795
64,46201,16114,36216,286898,2457,2732,2882,459,1.0626807595015106,1.0,0.1360687841049157
65,43248,15784,36043,290356,2335,2667,2840,472,1.0936513603004538,1.0,0.13118920970744347
66,40429,15362,35914,293728,2240,2664,2793,427,1.1239367421550883,1.0,0.1262047613013129
67,37691,15027,35644,297072,2197,2533,2803,426,1.1532045266253361,1.0,0.12105066520993196
68,35076,14719,35308,300336,2112,2425,2761,406,1.1811488855749592,1.0,0.11558730746875465
69,32604,14285,35042,303515,2003,2444,2710,406,1.2074987833487416,1.0,0.10996756429861577
70,30311,13753,34783,306603,1859,2395,2654,417,1.2320232733012715,1.0,0.10429359526294724
71,28194,13239,34450,309572,1714,2233,2566,409,1.254533714352089,1.0,0.09873029717027607
72,26211,12618,34022,312609,1607,2233,2661,391,1.2748831056672778,1.0,0.09332433501885809
73,24379,12014,33498,315569,1484,2088,2612,355,1.2929629968765937,1.0,0.08799085325048915
74,22641,11439,32915,318473,1413,1996,2579,344,1.3086985930113189,1.0,0.08283680988031464
75,21041,10848,32251,321332,1300,1895,2559,291,1.3220427360660396,1.0,0.07771573193770565
76,19607,10236,31577,324055,1158,1773,2447,323,1.3329694247931274,1.0,0.07282062579727534
77,18288,9565,30909,326718,1059,1735,2403,328,1.3414674565949956,1.0,0.06829031764461324
78,17032,8949,30135,329366,1015,1633,2407,281,1.347534667386917,1.0,0.06398438537816742
79,15951,8284,29334,331917,858,1527,2328,250,1.3511731300829084,1.0,0.05975090549074676
80,14910,7734,28431,334417,831,1387,2290,242,1.3523855656375119,1.0,0.05600880212872827
81,13963,7210,27499,336826,750,1280,2212,235,1.3511731300829084,1.0,0.05230659939332046
82,13105,6671,26685,339037,675,1214,2028,217,1.347534667386917,1.0,0.04885247009160935
83,12380,6112,25708,341302,555,1118,2095,184,1.3414674565949956,1.0,0.045644137947297214
84,11666,5657,24688,343497,551,1012,2032,200,1.3329694247931272,1.0,0.042845841327421155
85,11032,5202,23769,345509,481,940,1859,135,1.3220427360660396,1.0,0.04004380234023559
86,10450,4789,22795,347482,436,853,1827,151,1.3086985930113189,1.0,0.03748536390334432
87,9912,4401,21868,349335,403,791,1718,145,1.2929629968765937,1.0,0.035080859809530796
88,9426,4055,20907,351133,357,708,1669,133,1.2748831056672778,1.0,0.032809491689966705
89,8953,3716,19955,352901,352,695,1647,131,1.254533714352089,1.0,0.030702773947643505
90,8546,3371,19093,354521,294,645,1507,103,1.2320232733012715,1.0,0.028638834449428496
91,8174,3034,18285,356044,262,605,1413,102,1.2074987833487416,1.0,0.026792758709544142
92,7847,2775,17397,357520,220,481,1369,100,1.1811488855749592,1.0,0.025067274714112135
93,7544,2514,16507,358974,200,461,1351,87,1.153204526625336,1.0,0.023495128989149766
94,7238,2310,15632,360366,208,419,1294,81,1.1239367421550883,1.0,0.022014630023517952
95,7001,2089,14798,361662,144,369,1203,63,1.0936513603004538,1.0,0.020552531327514032
96,6773,1882,13974,362921,137,344,1168,66,1.0626807595015106,1.0,0.019316602269415912
97,6548,1705,13251,364049,139,319,1042,57,1.0313731736409402,1.0,0.018136970611784667
98,6353,1543,12513,365144,112,274,1012,49,1.0000803606943147,1.0,0.017002446311654547
99,6172,1391,11796,366200,100,258,975,60,0.9691446766897481,1.0,0.015985834504325485
100,6022,1203,11196,367142,72,264,864,39,0.9388866784607627,1.0,0.015045510809913561
101,5864,1083,10582,368038,83,207,821,50,0.9095942993980103,1.0,0.014221857528910191
102,5710,970,10003,368892,80,201,780,35,0.8815144194514576,1.0,0.013421196191797907
103,5563,887,9409,369718,76,161,755,26,0.8548473305354394,1.0,0.012673381567166622
104,5422,810,8837,370512,73,154,726,29,0.8297442437131161,1.0,0.011984533970422234
105,5311,722,8257,371292,44,133,713,23,0.8063076569534336,1.0,0.011350843604606798
106,5203,657,7767,371960,44,114,604,23,0.784594149001785,1.0,0.010819052024521436
107,5093,590,7273,372637,48,121,615,26,0.7646190106046343,1.0,0.010329201749376642
108,4986,534,6801,373274,45,103,575,21,0.746362070634798,1.0,0.00986940746963024
109,4892,489,6332,373884,33,80,549,10,0.7297741055325123,1.0,0.009447318695437404
110,4807,435,5929,374429,28,85,488,19,0.7147833101300324,1.0,0.009078805129289522
111,4719,407,5542,374940,31,67,454,10,0.7013014286213943,1.0,0.008752793617540718
112,4625,372,5173,375443,38,78,447,15,0.6892292721456218,1.0,0.008444647659249307
113,4539,350,4857,375873,30,58,374,7,0.678461466815493,1.0,0.00814713225952781
114,4463,325,4511,376325,22,52,398,5,0.6688903729317928,1.0,0.007882844702188765
115,4387,302,4228,376715,22,53,336,9,0.6604091886894866,1.0,0.007652579265124363
116,4319,264,3961,377092,14,56,323,8,0.652914300508356,1.0,0.007436895138361368
117,4255,238,3683,377460,10,36,314,9,0.646306970478178,1.0,0.007247527743579809
118,4186,220,3411,377825,15,39,311,8,0.6404944637333515,1.0,0.007075917931583921
119,4120,203,3159,378162,12,31,283,8,0.6353907194065159,1.0,0.006905703596075513
120,4054,198,2947,378452,13,25,237,6,0.630916662182167,1.0,0.006748963131933699
121,3998,170,2740,378745,5,35,242,4,0.6270002406117618,1.0,0.00659962553859277
122,3935,160,2548,379018,13,31,223,10,0.6235762656503493,1.0,0.006472919548827726
123,3870,152,2380,379262,15,26,194,4,0.620586109961038,1.0,0.006340370406220621
124,3814,136,2228,379487,6,23,175,2,0.6179773164204877,1.0,0.006209424368943397
125,3763,119,2056,379728,2,20,192,6,0.6157031534957459,1.0,0.006097052144173664
126,3708,115,1899,379946,7,13,170,4,0.613722145976146,1.0,0.005996168876984249
127,3651,112,1785,380125,10,18,132,6,0.61199760194923,1.0,0.005891926065625376
128,3598,111,1660,380312,8,17,142,1,0.6104971507978937,1.0,0.005787131048425323
129,3550,97,1544,380493,4,21,137,4,0.6091923021944684,1.0,0.005690932160019154
130,3503,91,1443,380652,3,14,115,2,0.6080580323801742,1.0,0.00560455616211163
131,3455,80,1353,380804,4,18,108,6,0.6070724012507708,1.0,0.005521390571985736
132,3406,70,1263,380954,6,17,107,5,0.6062162017424614,1.0,0.00543805296875053
133,3359,62,1200,381075,5,16,79,4,0.6054726415696315,1.0,0.005354353131195385
134,3315,59,1122,381204,2,9,87,2,0.604827056375624,1.0,0.0052748371613433685
135,3269,60,1043,381334,4,9,88,2,0.604266652710769,1.0,0.005200917958977752
136,3225,51,963,381471,4,17,97,4,0.6037802788609551,1.0,0.005124620232003111
137,3184,45,906,381576,3,10,67,4,0.6033582213461238,1.0,0.005052109982140166
138,3144,45,844,381685,2,9,71,2,0.6029920248377137,1.0,0.004984854309683659
139,3105,41,773,381801,1,7,78,1,0.6026743332662624,1.0,0.0049196371920413986
140,3067,41,721,381897,1,7,59,1,0.6023987499743625,1.0,0.004856389473948975
141,3029,45,666,381992,1,3,58,1,0.6021597148930072,1.0,0.004795051942030298
142,2990,42,630,382070,3,6,42,0,0.6019523968644612,1.0,0.004734011014099506
143,2952,46,592,382148,2,4,42,0,0.6017725993901837,1.0,0.004671662284440037
144,2916,40,560,382226,0,10,42,2,0.6016166782397327,1.0,0.004611094929180404
145,2879,36,525,382303,1,6,41,1,0.6014814695103253,1.0,0.004553838393912296
146,2844,37,485,382384,0,6,46,0,0.6013642268732194,1.0,0.004495180108549349
147,2810,29,459,382452,0,8,34,2,0.6012625668800816,1.0,0.004439781541331609
148,2778,25,429,382519,0,5,35,1,0.601174421328908,1.0,0.004386060890075169
149,2745,23,397,382586,1,3,35,2,0.601097995804392,1.0,0.004335561628511863
150,2713,22,371,382645,0,1,27,0,0.6010317336119937,1.0,0.0042835870221754595
151,2682,22,347,382703,0,3,27,1,0.6009742844187295,1.0,0.004233246182359206
152,2650,23,331,382754,1,4,20,3,0.6009244769974994,1.0,0.004184528309102104
153,2619,22,305,382814,1,4,30,1,0.6008812955462752,1.0,0.004134303945449146
154,2588,21,290,382861,1,2,17,0,0.6008438591195074,1.0,0.004085685825424741
155,2557,25,279,382906,1,4,15,0,0.6008114037674157,1.0,0.004037107201702372
156,2527,26,261,382960,0,6,24,2,0.6007832670301864,1.0,0.003988562473507048
157,2495,28,246,383009,2,4,19,0,0.600758874479225,1.0,0.003941606627536665
158,2465,25,217,383072,0,4,33,2,0.6007377280372056,1.0,0.0038915561426471315
159,2436,21,211,383115,0,8,14,1,0.6007193958433045,1.0,0.003844646557083296
160,2408,20,196,383161,0,3,18,0,0.6007035034603305,1.0,0.0037993149053603906
161,2382,15,190,383199,0,6,12,2,0.6006897262469116,1.0,0.003755558482891334
162,2354,20,177,383242,2,4,17,0,0.6006777827410031,1.0,0.0037149345673631955
163,2327,24,167,383281,1,3,13,0,0.6006674289211099,1.0,0.003671202869724921
164,2301,27,156,383321,1,4,15,1,0.6006584532291462,1.0,0.0036290405363706363
165,2276,28,150,383354,0,2,8,1,0.6006506722541162,1.0,0.0035884461118122746
166,2252,25,147,383388,0,7,10,2,0.6006439269890819,1.0,0.003549418353863281
167,2228,23,139,383423,0,3,11,0,0.600638079585425,1.0,0.003511956202295138
168,2126,91,140,383461,1,15,14,2,0.6006330105384478,1.0,0.0034744992820488056
169,2101,81,149,383495,1,19,10,8,0.6006286162470759,1.0,0.003315409080418337
170,2077,70,152,383528,0,12,9,3,0.6006248068980004,1.0,0.003276401834321771
171,2053,63,153,383564,0,13,12,4,0.6006215046311723,1.0,0.003238957256145482
172,2028,59,145,383605,2,10,18,5,0.6006186419492742,1.0,0.0032015154326651813
173,2007,51,143,383637,0,9,11,2,0.6006161603387491,1.0,0.003162516547147576
174,1985,46,139,383668,1,6,10,2,0.600614009074267,1.0,0.0031297573846482784
175,1965,45,137,383698,0,8,10,0,0.6006121441822425,1.0,0.0030954405175145174
176,1946,40,134,383732,0,12,15,2,0.6006105275422576,1.0,0.003064243952051492
177,1927,34,126,383766,0,7,15,2,0.6006091261080457,1.0,0.003034608049305877
178,1908,33,122,383794,1,6,10,0,0.6006079112321397,1.0,0.0030049732182212043
179,1890,25,125,383817,0,8,5,3,0.6006068580803908,1.0,0.0029753393081624548
180,1872,25,123,383842,0,5,7,0,0.6006059451244042,1.0,0.002947265589391004
181,1854,23,119,383867,0,3,7,0,0.6006051537015255,1.0,0.002919192546654972
182,1759,88,129,383895,0,20,10,7,0.6006044676333869,1.0,0.002891120085037334
183,1741,73,140,383917,0,15,4,3,0.6006038728952269,1.0,0.002742974753922358
184,1723,67,144,383944,0,13,9,6,0.600603357329219,1.0,0.0027149033241685625
185,1705,63,143,383974,0,11,12,0,0.6006029103959589,1.0,0.002686832249637123
186,1687,50,142,384006,0,13,14,2,0.6006025229590309,1.0,0.002658761480260125
187,1669,44,140,384035,0,9,11,4,0.6006021870982486,1.0,0.002630690973004802
188,1651,37,141,384062,0,10,9,1,0.6006018959477547,1.0,0.00260262069088776
189,1560,101,156,384082,0,21,6,7,0.600601643555672,1.0,0.0025745506021269903
190,1547,82,171,384107,0,27,12,7,0.6006014247624384,1.0,0.002432645352041282
191,1535,72,175,384130,0,15,11,6,0.6006012350953326,1.0,0.0024123725456247913
192,1523,68,179,384149,0,11,7,3,0.6006010706770449,1.0,0.0023936592397008553
193,1511,58,175,384177,0,12,16,4,0.6006009281464162,1.0,0.0023749460305723244
194,1499,53,160,384209,0,5,20,0,0.6006008045897274,1.0,0.0023562329047624787
195,1487,49,158,384229,0,6,8,2,0.6006006974811365,1.0,0.0023375198506673306
196,1475,41,161,384253,0,15,12,5,0.6006006046310457,1.0,0.0023188068582958546
197,1463,39,158,384274,0,6,9,1,0.6006005241413382,1.0,0.002300093919046179
198,1451,34,151,384298,0,5,12,1,0.600600454366578,1.0,0.0022813810255127944
199,1439,25,141,384330,0,10,20,1,0.6006003938803715,1.0,0.002262668171320463
200,1426,21,136,384354,1,7,12,1,0.6006003414462092,1.0,0.0022439553509811584
201,1414,22,130,384379,0,7,13,4,0.600600295992188,1.0,0.002223683174655357
202,1401,24,126,384400,1,5,9,2,0.6006002565890974,1.0,0.002204970408610065
203,1312,88,139,384415,0,16,3,2,0.6006002224314265,1.0,0.0021846982791895887
204,1300,78,132,384446,0,12,19,3,0.6006001928208943,1.0,0.0020459129200445882
205,1286,65,142,384463,2,15,5,4,0.6006001671521766,1.0,0.002027200215234062
206,1274,55,139,384492,0,14,17,7,0.6006001449005315,1.0,0.002005368754003831
207,1263,45,137,384516,0,11,13,3,0.600600125611071,1.0,0.001986656073520336
208,1252,44,135,384537,0,8,10,1,0.6006001088894636,1.0,0.0019695027872824043
209,1241,42,131,384561,0,9,13,1,0.600600094393871,1.0,0.0019523495092356432
210,1156,90,147,384582,0,29,13,5,0.6006000818279618,1.0,0.0019351962382345165
211,1148,74,162,384597,0,22,7,3,0.6006000709348526,1.0,0.001802648517989494
212,1140,65,157,384619,0,9,14,2,0.6006000614918565,1.0,0.0017901734135942465
213,1132,56,160,384637,0,13,10,4,0.600600053305932,1.0,0.0017776983133120496
214,1125,52,148,384661,0,5,17,0,0.6006000462097347,1.0,0.001765223216572729
215,1119,48,146,384675,0,6,8,1,0.6006000400581982,1.0,0.0017543075073359947
216,1113,43,135,384697,0,5,16,1,0.6006000347255669,1.0,0.001744951185137061
217,1030,98,143,384717,0,22,14,7,0.6006000301028268,1.0,0.001735594865155695
218,1024,82,157,384729,0,20,6,6,0.6006000260954752,1.0,0.0016061659471542132
219,1018,66,163,384747,0,18,12,3,0.6006000226215908,1.0,0.0015968096314299522
220,1012,58,159,384766,0,9,13,3,0.6006000196101574,1.0,0.0015874533170362355
221,1005,58,155,384782,1,6,10,4,0.6006000169996121,1.0,0.001578097003789692
222,999,54,160,384795,0,12,7,2,0.600600014736588,1.0,0.0015671813071469727
223,993,50,156,384816,0,11,15,5,0.6006000127748224,1.0,0.0015578249957472572
224,987,45,155,384831,0,8,9,1,0.6006000110742113,1.0,0.0015484686850819726
225,981,43,144,384854,0,6,17,1,0.6006000095999892,1.0,0.0015391123750498226
226,975,36,146,384868,0,10,8,4,0.6006000083220185,1.0,0.0015297560655634663
227,969,33,142,384889,0,11,15,2,0.6006000072141737,1.0,0.0015203997565475952
228,963,34,137,384905,0,5,10,2,0.6006000062538078,1.0,0.0015110434479372811
229,957,31,135,384923,0,10,12,3,0.6006000054212878,1.0,0.0015016871396765436
230,950,33,135,384935,1,6,6,3,0.6006000046995946,1.0,0.0014923308317171197
231,868,96,140,384957,0,22,17,7,0.6006000040739748,1.0,0.0014814151396598642
232,863,78,153,384971,0,22,9,11,0.6006000035316389,1.0,0.0013535456211196165
233,859,68,157,384985,0,14,10,4,0.6006000030614995,1.0,0.0013457486982855447
234,855,64,156,384999,0,9,10,2,0.6006000026539463,1.0,0.0013395111599569516
235,851,60,154,385015,1,11,13,3,0.6006000023006473,1.0,0.0013332736217572631
236,847,51,157,385033,1,18,15,8,0.6006000019943802,1.0,0.001327036083668831
237,844,40,148,385056,0,11,20,6,0.6006000017288842,1.0,0.0013207985456764211
238,765,101,157,385067,0,18,9,3,0.6006000014987317,1.0,0.0013161203921177344
239,764,89,157,385080,0,12,12,7,0.6006000012992173,1.0,0.0011929290280042716
240,763,80,156,385093,0,11,12,2,0.6006000011262628,1.0,0.001191369643310861
241,762,73,155,385107,0,12,13,3,0.6006000009763324,1.0,0.0011898102586639602
242,762,71,152,385116,0,6,9,3,0.6006000008463608,1.0,0.0011882508740573253
243,762,56,150,385133,0,15,17,4,0.6006000007336915,1.0,0.0011882508738344157
244,762,56,143,385146,0,6,13,4,0.6006000006360209,1.0,0.0011882508736411805
245,762,55,143,385155,0,9,9,6,0.6006000005513527,1.0,0.0011882508734736693
246,762,51,142,385167,0,11,12,4,0.6006000004779554,1.0,0.0011882508733284574
247,762,43,143,385179,0,13,12,2,0.6006000004143289,1.0,0.0011882508732025763
248,762,36,144,385190,0,12,11,8,0.6006000003591726,1.0,0.0011882508730934529
249,761,31,143,385200,1,9,10,2,0.6006000003113589,1.0,0.0011882508729988562
250,761,31,139,385212,0,8,12,2,0.60060000026991,1.0,0.0011866914885691922
251,761,35,127,385228,0,4,16,1,0.600600000233979,1.0,0.0011866914884981982
252,684,95,137,385237,0,19,9,6,0.6006000002028314,1.0,0.0011866914884366554
253,684,81,142,385246,0,14,9,5,0.6006000001758299,1.0,0.0010666188936323002
254,684,72,144,385259,0,15,13,0,0.600600000152423,1.0,0.0010666188935907312
